time,nearestNeighborParameter
0,"[16.373996170725,14.418532507681368,6.286093300590454,15.471614120076563,12.218527608288875,10.725811092636556,5.585102702352594,14.862771812005736,26.376048003443007,6.825895055217906,19.463295724255637,9.466514532729503,8.81208750740024,6.825895055217906,19.525958016199628,10.137819768652196,14.239728929210743,22.805566632320367,14.000909164614962,3.3125139950118356,18.867880196046446,3.622044611733761,12.161830423292633,23.99230480660296,17.933701757972678,8.443890404586952,26.012755839056627,10.791935448980643,15.717691118554432,6.80982780407089,13.032287245450554,8.085400020210935,15.554428483202038,14.968221943566531,14.000909164614962,6.687288218555009,6.259419739626129,5.487479117437804,21.713674526937513,21.821076913226054,12.362602267618023,12.977572806102556,19.428557112523826,12.564602350235129,23.853889700898456,12.118449630493954,18.86078469154986,5.300808737322937,30.795712438207833,12.218527608288875,30.407273208736633,12.493454543516346,19.63597763978222,3.13955422245255,9.981681766242803,31.44875573141429,21.783578952571972,31.317819761897187,13.032287245450554,16.108479999839194,14.862771812005736,8.241702906400084,21.78226861788337,25.168484768268982,6.417232207618267,24.123077177170288,12.244541732923302,7.074361688197513,8.71316762217805,22.285916239624665,30.00581791251577,7.849248205223111,7.849248205223111,15.057888450646274,8.469593605825484,19.525958016199628,12.975768004936503,8.156487742923906,6.417232207618267,17.022468401692173,18.20445917509082,25.406406038103153,12.370891893537436,25.52850755859506,10.791935448980643,9.625636573395504,4.81419646445796,15.554428483202038,17.0426735942749,24.586360217694654,19.63597763978222,9.339741270232315,9.09587285910879,30.722139250841142,18.34253277023642,6.466496041006489,8.471913490582052,18.867880196046446,17.21800260912025,8.471913490582052,18.170070148755272,17.604290376188853,19.629871236856737,5.744073485223396,6.286093300590454,8.204374906140401,12.555061320147773,13.258739595210725,14.906291537037193,5.744073485223396,27.863551333103175,26.855759990103888,15.057888450646274,6.466496041006489,16.545993465245555,15.527698232823209,30.795712438207833,12.244541732923302,11.762784097176452,10.137819768652196,9.996480537486287,19.463295724255637,11.021813432646265,19.372250941402612,14.239728929210743,16.449591681638815,4.81419646445796,11.021813432646265,17.628359988030905,16.131214804245673,2.005657861747262,12.579940135318502,21.482098970278834,11.732878480482434,15.713669499427187,23.040744776778745,3.13955422245255,4.554721835423413,12.155129043954252,14.49942079463688,2.005657861747262,15.285787521964622,8.241702906400084,5.121187671805709,12.161830423292633,3.3125139950118356,3.622044611733761,7.07505275342375,9.625636573395504,7.52239006679572,12.370891893537436,7.8136027663486916,14.49942079463688,15.527698232823209,8.204374906140401,18.153740344746875,18.526651419274508,5.121187671805709,12.977572806102556,18.967614736659208,5.585102702352594,15.398512644628315,11.719151152754607,6.259419739626129,22.285916239624665,11.43968459963047,14.906291537037193,8.085400020210935,22.001938404102773,7.52239006679572,21.482098970278834,7.074361688197513,12.155129043954252,10.725811092636556,27.855338833385694,14.352279471739491,7.07505275342375,23.603176848424514,12.579940135318502,18.170070148755272,21.713674526937513,8.830785312172772,17.086844957453383,5.487479117437804,6.687288218555009,5.300808737322937,20.858578906074538,9.339741270232315,7.8136027663486916,7.655050469156555,27.04086630259871,15.013970326127739,7.655050469156555,12.564602350235129,10.129073924986498,23.91165878153209,8.443890404586952,8.830785312172772,22.8982140465275,9.466514532729503]"
10,"[9.029742382319464,10.699657979285602,10.857229857772893,11.745093485736572,13.648269079983988,10.818387328908846,8.733132347774776,15.602104827925016,24.537036160423597,11.863415833546327,13.03825910886782,11.293419548097676,11.986917964838224,11.745093485736572,18.354873828673817,11.434921973452056,23.949336969836523,21.02849479216412,14.66876882729055,5.760407783139408,16.92808488608307,9.086724756082457,11.625903242983364,21.159413910556953,17.284100229741647,11.18275495534101,25.737509729572686,14.042230170278966,15.282527867367511,8.733132347774776,17.418055194709307,13.062499209963104,15.129985592718636,14.409143038293452,14.66876882729055,9.795806084140459,12.576288631023136,7.6909833076424485,16.978195429146812,25.43995656051348,11.812024229277023,13.131512943676263,9.83831743975707,11.109161974537955,13.334353147371196,9.82398783809953,16.785719284616643,5.450880682970612,27.515336035268614,13.648269079983988,30.585098271635555,9.510897032434976,16.05228641134439,3.8751689751680605,10.461124199606118,29.97667999500358,19.028077421465916,37.79685059991463,17.328067815766154,19.211534795481224,15.602104827925016,10.326930636878295,21.11013610184096,24.769510579908406,14.304193937349547,21.67321305812251,9.837788109724798,10.867113420104113,11.958567198065307,22.690748752000033,31.41780517406264,11.125862913636949,11.125862913636949,16.68905395952225,6.420681635343801,18.354873828673817,13.661301948753453,10.397296601339137,14.304193937349547,23.13885194664342,15.640967582281327,25.43932747121044,12.131453875957583,23.007823782579674,14.042230170278966,9.316229053236807,6.176085469377187,15.129985592718636,16.98249809801879,24.769510579908406,16.05228641134439,9.679446613532209,8.262143718787302,30.18575722191309,17.317021583318223,10.154370740577592,10.210443386277724,16.92808488608307,19.150765694275908,10.154370740577592,17.96377386063644,18.00032164704678,25.927745942975246,11.07809764463876,10.857229857772893,9.361834352139821,10.359705387571486,11.35129958732238,11.964015188618458,11.07809764463876,32.288356468058865,26.233338700010414,16.68905395952225,11.322267864611485,14.471066497663562,19.150765694275908,27.515336035268614,7.5263294772008065,10.3849616936314,11.434921973452056,10.868406181774754,13.03825910886782,11.54611405846049,18.0144461926226,20.256922738709534,16.286053201039174,6.176085469377187,11.54611405846049,17.159641598125063,14.936092031177616,4.530449382661223,13.047820570168204,22.744839571865366,10.29008382276428,10.173915481569741,24.515381167954096,3.8751689751680605,6.238682461396523,11.35129958732238,16.321128601287413,4.530449382661223,12.318586002604247,9.82398783809953,7.524208438631144,11.625903242983364,5.760407783139408,7.5263294772008065,8.69958940636207,9.316229053236807,9.909128383156373,12.131453875957583,11.472302310701295,16.321128601287413,16.38717556513361,9.361834352139821,16.953241473376387,19.957445355181743,7.524208438631144,9.83831743975707,16.99799873849873,9.653366043968413,17.328067815766154,9.63256906195897,12.576288631023136,23.40265715036271,11.639398377815484,11.964015188618458,8.262143718787302,14.253117077353046,6.420681635343801,21.67321305812251,10.867113420104113,12.318586002604247,10.818387328908846,31.3020155301494,11.863415833546327,8.69958940636207,22.242951854976845,13.047820570168204,17.96377386063644,16.978195429146812,11.746071627457935,9.086724756082457,7.6909833076424485,9.795806084140459,5.450880682970612,16.021203962192253,9.679446613532209,11.472302310701295,10.525289505227569,26.2872583769114,13.750735659395273,10.525289505227569,11.109161974537955,12.133159917713039,23.544388075468248,11.18275495534101,9.63256906195897,23.830547460846685,11.293419548097676]"
20,"[8.568649454347494,9.392066538656541,9.466955819980818,10.56205663251614,13.85330179584138,11.332446642641795,10.574491470762847,14.540286595074246,20.669075738391925,12.615633103931563,11.929476231032858,10.706521522387364,14.444737522988563,10.56205663251614,18.310617634072194,11.805636156513971,27.12049244361895,19.890822171761556,14.698221107047935,9.392066538656541,14.88957999865831,8.966994061321092,11.545740300003922,16.61148883024873,20.24203753886098,13.139146273892392,24.566874676202456,15.446389921045876,13.576048695861603,10.537191893305238,15.615003189856747,12.879342107903167,19.05560876391406,14.284358682215816,14.698221107047935,10.272695637687017,11.739736180646995,10.046917113371121,12.333978362612267,26.69410024246181,12.295211999201317,9.354076103000747,10.462839564007774,11.011186561564958,8.966994061321092,10.039014503161512,16.667797538431095,8.337349066591766,28.486585088724603,13.85330179584138,27.626964684470753,9.797894758574536,15.631050006702628,2.64321071919619,10.101897925787938,28.05071975864674,18.445319505603248,37.95255045538614,26.8034221501706,22.51369224310347,14.540286595074246,9.518551960581767,19.97614618701893,23.59401357985239,14.053967111422162,20.64023777070191,10.766127120635192,10.346319893001128,11.871755755834759,22.22805977038378,30.748522891766346,10.500850130629466,10.500850130629466,15.749574022335516,5.349725607009149,18.310617634072194,11.91417003746883,9.67414864514343,14.053967111422162,20.326207863838416,13.835571520131971,25.612417629450047,12.09857597005172,24.394763563271265,18.024962106847532,10.75374077546455,10.101897925787938,19.05560876391406,16.48529507633742,16.00030620916298,15.631050006702628,10.926506373871023,8.388687344612638,30.10332430796058,15.871453383769426,10.272822089639405,9.62074858400432,14.88957999865831,19.81895273444078,9.62074858400432,16.96676902583441,17.772630882185805,22.169905520952753,11.13114088421803,9.466955819980818,9.522566853872906,10.828216644634981,10.18912246512485,11.004906745290981,11.13114088421803,34.68101547669437,24.960841701403854,15.636307243320793,11.467825114309713,11.99796108823359,19.81895273444078,27.08043940767018,6.427563955415523,10.333177059006854,11.805636156513971,10.574491470762847,11.929476231032858,11.998622370074095,14.502452478814433,19.74915773304702,15.871453383769426,11.07529483583803,11.998622370074095,16.589011500777282,12.303533951617291,9.044275258202482,13.433630724986116,22.169905520952753,10.630873331064048,10.125148293267381,23.220693703696227,2.64321071919619,6.183273581811992,10.18912246512485,16.259233292057296,9.044275258202482,10.995996504712425,9.518551960581767,10.161633185445382,11.545740300003922,12.458295134491339,6.427563955415523,9.778307591510462,10.006009877969843,10.125148293267381,12.09857597005172,10.55292978878073,16.259233292057296,13.98665240467986,9.522566853872906,16.197855034683887,20.20689947953227,10.161633185445382,9.354076103000747,15.604961375063333,10.537191893305238,15.615003189856747,9.795747491543663,11.739736180646995,21.72520368047269,10.78686470203749,11.004906745290981,8.388687344612638,13.368417387507852,5.349725607009149,20.64023777070191,10.346319893001128,10.995996504712425,11.332446642641795,48.753497180010214,12.615633103931563,10.257100113834095,21.87656314116725,13.433630724986116,16.96676902583441,12.333978362612267,10.883131317650475,10.090865675762323,8.98183168173631,10.272695637687017,8.337349066591766,9.229327035408899,10.926506373871023,10.55292978878073,10.481168022708768,21.19442660151229,12.412444047609595,10.481168022708768,11.011186561564958,12.096740677412624,23.55111335201686,13.298856193603735,9.229327035408899,19.72047402832048,10.706521522387364]"
30,"[7.5617366776882005,10.074183444327065,10.186354080558509,8.94567288400768,14.024546904339292,11.910642677568259,12.5835646762572,13.770735696617049,19.337431481557132,9.029550786760865,10.91654537538054,10.458853962413858,13.77957788296133,9.894061229286413,17.93622766558928,10.93887964572291,26.543586104815596,16.74074986490534,14.760440234083195,10.074183444327065,13.893974284959427,7.2935863728922365,10.637861003988299,14.62956245783923,21.501799978594697,14.73321972473402,22.809304348650443,13.933980304550055,11.470032147399978,10.66418107915571,11.476709987812361,12.47573415961679,29.46704875292987,13.18400783328292,14.760440234083195,10.27355654325745,10.477860442790824,10.125165501050782,10.130691907498067,26.04346779692323,12.34065934253175,6.655384595800637,7.649469461635964,10.838622570263627,6.813624901777826,8.266384144202071,16.655062896718636,10.343491633738571,30.65479571868181,13.933980304550055,24.077030108911014,6.813624901777826,15.057134303721485,1.5747759274416662,9.763088104273574,25.911540512948342,18.064366620781126,36.221025535306104,34.68258049804783,23.147691119670498,13.770735696617049,7.649469461635964,20.10587194011505,15.638603781605097,13.777742911474775,18.207397705299478,10.857333206180096,10.159759607793605,12.134290321442332,21.778016094589773,30.147107699262218,11.188838870983671,11.188838870983671,15.287742006381169,6.843707534423736,17.93622766558928,10.687965429856941,10.481958901789872,13.777742911474775,12.34960873497757,13.179254344762386,25.53498312156001,12.065561643714377,26.0745591129574,17.889934236620864,10.28901428896431,9.763088104273574,29.46704875292987,15.861574842378948,11.1983696988159,15.057134303721485,10.137158580387526,9.002212702607594,30.127053045687678,16.47922072557214,10.342414670808251,9.986729608505442,13.893974284959427,19.893660788446514,10.342414670808251,14.511313984857424,18.054933304797327,20.328777023463502,11.116389933875121,10.186354080558509,9.89671792181023,10.518928845730416,10.045756746794304,10.956823927249735,10.82606829487772,34.629765535756256,22.51301597336944,13.684835071488141,11.828940281860286,9.894061229286413,19.893660788446514,25.277726500526896,6.95149319913062,9.924358135285408,10.93887964572291,12.5835646762572,10.91654537538054,12.164568992356953,10.758529972325851,19.098432411335832,16.47922072557214,9.886907892292301,12.164568992356953,15.638603781605097,10.82606829487772,9.986729608505442,13.607497828526416,20.328777023463502,9.87443475927329,9.791971151162107,23.147691119670498,1.5747759274416662,6.855055014481928,10.045756746794304,16.008835097239754,10.618312810210366,10.462354503477622,8.342202278445747,10.183779222068354,10.637861003988299,10.83890715420174,6.95149319913062,7.2935863728922365,9.89671792181023,9.085105523058397,12.065561643714377,9.22249931627383,16.008835097239754,13.959863566626607,10.491549243189965,15.42777601724835,19.726086865095347,10.183779222068354,6.655384595800637,13.980170596341441,10.66418107915571,11.476709987812361,10.043133371032066,10.477860442790824,20.732820813599044,10.365181567477403,10.956823927249735,9.002212702607594,8.94567288400768,6.843707534423736,18.207397705299478,10.159759607793605,10.462354503477622,11.910642677568259,63.96650693615798,9.029550786760865,10.695681764443057,19.282077518474015,13.607497828526416,14.896355671588962,10.130691907498067,9.917912682668598,9.206124924362157,7.5617366776882005,10.27355654325745,10.343491633738571,10.54519178832953,10.778600877235345,9.22249931627383,10.195167026319776,19.143703597256522,11.815731073662185,10.195167026319776,10.838622570263627,12.150869165217824,23.56767689186705,15.359830348971519,9.917912682668598,16.648791485856524,10.458853962413858]"
40,"[7.326936744211455,11.79914579084692,10.144509570127367,8.530617524379604,14.39876512386578,12.517651732408407,13.768342151009142,14.300750422376304,12.075114811000374,9.404719857416561,9.185509899693669,10.844809711071909,13.258199676183766,7.99833147018179,17.134045259577384,9.567486221847021,26.630990442887867,12.658586171400431,10.98993036986082,11.79914579084692,13.14226555116125,0.3050876832988749,10.06262143651394,14.029513419523822,19.647794302160936,17.707439742829163,21.01332940763454,12.5732819729996,10.282946816648426,12.94007429690753,20.118321112198647,12.286477891288872,29.573096554843172,12.550363645765339,10.98993036986082,10.04094080766086,10.738968912906246,10.282079063834866,10.776320662329248,19.647794302160936,12.555652762938221,8.44735762869571,0.7423329648951752,10.54630916416532,4.654047027146214,6.896181695625572,16.55872122337495,9.567486221847021,33.21926057365139,12.5732819729996,18.782066298460563,4.654047027146214,14.050166637206988,1.4100849160893087,10.15443582892952,24.116781673503976,17.526136243897675,35.48113945922107,33.75149216475764,23.708854871903764,14.300750422376304,0.7423329648951752,18.244063374208793,7.974874441820428,13.620212464140419,16.18289165275719,10.704006934467868,9.790516175691389,12.223521233996902,20.951778788902296,29.833123697351883,14.072224817332081,14.072224817332081,14.72383428493442,6.928389527809504,17.134045259577384,10.054763912949321,10.529615315054611,13.620212464140419,10.760784121869754,12.586908463935764,25.583869789693416,12.035454052800764,27.384931902108868,15.15325840941621,10.095413674052288,9.811224143164965,38.93946675059068,15.1356670811345,7.974874441820428,14.050166637206988,10.840666896794332,9.259669711589545,30.13279091055931,15.516886413450385,10.825013790259119,9.688081512511058,13.14226555116125,19.45603017663964,10.825013790259119,9.76641535954475,16.566252392520457,18.76609538120187,11.122093203870474,10.144509570127367,10.616615575625996,8.300497485730142,9.847990545333634,10.282946816648426,10.119248313055065,31.56243366842226,19.68335716403869,11.795084651135591,11.732883074577037,7.650123189836647,19.45603017663964,25.150332088635714,8.035388252386984,9.811224143164965,11.017245150130394,13.768342151009142,10.144351487599744,11.832967348338569,10.555597314218032,17.96304219836173,15.88494428966269,10.643556205045066,11.832967348338569,8.572952566489429,10.119248313055065,9.688081512511058,13.779533457106679,18.76609538120187,10.096756962754585,8.023006723690164,23.708854871903764,1.4100849160893087,9.494237852581323,9.847990545333634,15.594838186261512,10.940926511456214,10.078316411550963,4.04106337564159,10.020776879020548,10.06262143651394,16.32806938764679,7.437338180714002,0.3050876832988749,10.095413674052288,8.023006723690164,12.035454052800764,9.828515621947508,15.594838186261512,15.282169028103771,11.309067903854563,14.553702168770824,15.926293123437826,10.020776879020548,6.896181695625572,12.300672834081483,12.94007429690753,20.118321112198647,10.054552373507706,10.738968912906246,20.294811884396875,9.790516175691389,11.021522504019169,9.259669711589545,9.463485880547605,6.928389527809504,16.18289165275719,9.76641535954475,10.078316411550963,12.517651732408407,64.92416908553818,8.530617524379604,10.387420839615343,14.90675348908441,13.779533457106679,13.249821457513095,10.776320662329248,10.51944691055995,9.041642574013908,7.326936744211455,10.04094080766086,11.24219117749607,10.547711826181175,11.095268805922556,9.828515621947508,11.316702641206488,16.5166195491266,10.544385903911095,11.316702641206488,10.54630916416532,12.187038284045885,23.492135095337293,17.707439742829163,10.054552373507706,15.059465755326201,10.844809711071909]"
50,"[7.002272590754255,9.975284259890982,10.128233417819963,9.790071919741244,14.217754556903824,13.184053897174737,14.954574166458581,13.760843065039785,7.495060668834222,11.643036713825195,8.534776348335708,10.698729582479453,13.192190111095856,3.9822293442303938,16.21824907206315,10.729733251552627,25.956147752472162,10.84141525150729,10.526685267952493,11.643036713825195,12.47877881334262,1.4545920889575978,10.039957457676024,13.746005188447107,17.933892197489037,23.375518504860235,20.821947961753658,11.073447104221113,10.075957625749261,13.874158510432466,25.956147752472162,12.07640710868455,26.86399527640603,10.15203314916847,5.762553497050977,9.942510341955444,10.468946323139212,9.843341799699155,10.635932375053747,17.933892197489037,12.499801874626481,9.226710825363552,1.93366684425422,10.382231817185122,5.689946519311776,0.9806270435532088,15.13329676196905,10.18246926758442,36.12264602278278,11.073447104221113,15.082912507435546,3.075672844568668,13.485538081878632,1.9334245355663826,9.76144734488995,22.27219774245377,17.020554033612893,34.468970469440684,32.70853334037742,22.936710403926842,13.751300705740832,1.93366684425422,16.436562293945475,5.445173631755167,13.34938250785008,14.724668672626585,9.297405920817416,9.078366102973172,12.213733210091478,19.910784520727088,28.333541067373588,17.355112943840407,17.355112943840407,14.467429862169087,5.823359615220817,16.21824907206315,9.942476808620837,10.252257684695705,13.22991759611127,11.48980499847964,12.213733210091478,25.48606841326192,11.999619542016328,22.682258813279162,13.22991759611127,10.87656027458321,9.73079948240464,47.324327758661994,11.159154914398325,7.208520390150662,13.485538081878632,10.15203314916847,9.554132195522621,30.387148452111553,13.760843065039785,11.077073596024501,12.804823423430067,12.47877881334262,19.359078685239552,11.077073596024501,9.053676386472809,16.2930323962599,18.391820436537287,11.134815002642533,10.128233417819963,9.425880208500125,2.8435776588644925,9.806616549807282,10.075957625749261,9.954778185924736,28.8505945659413,18.39075448419328,10.29626191602409,11.190155962163383,3.9822293442303938,17.016023554890797,26.281986128216385,8.855995445752646,9.73079948240464,11.043306673498348,14.954574166458581,9.332238990831167,10.334536506070137,8.794052031142273,15.345499173040038,13.751300705740832,9.984070169929872,10.334536506070137,10.24577405759801,9.954778185924736,11.166515382156435,13.787580246908059,18.391820436537287,9.576492374571433,9.75401982293876,24.408734438973326,1.9334245355663826,10.894337855125743,9.806616549807282,15.13554876994574,11.166515382156435,10.231029066097653,2.8435776588644925,10.077650955812414,10.039957457676024,16.528059154139495,5.689946519311776,1.4545920889575978,9.425880208500125,7.172232840560352,11.999619542016328,10.337905763690589,15.13554876994574,19.21987787507405,11.23564979759386,13.768845625189293,14.487642513474547,10.077650955812414,0.9806270435532088,11.24858346611246,13.874158510432466,32.70853334037742,8.794052031142273,10.468946323139212,20.071718276855417,9.425218765978203,10.329946035728373,9.554132195522621,8.330533151278807,3.075672844568668,14.724668672626585,9.053676386472809,10.231029066097653,13.184053897174737,67.53437913353322,5.762553497050977,7.208520390150662,11.420029780413742,13.787580246908059,8.01232686051058,10.635932375053747,9.861910725133859,5.445173631755167,7.002272590754255,9.942510341955444,10.18246926758442,10.84141525150729,11.052436914264021,9.078366102973172,10.929048567926207,15.374757468207811,10.032643058239065,7.495060668834222,10.382231817185122,12.186543425682842,23.456926178719918,24.48739515647241,9.183289877445596,13.985377589520839,10.698729582479453]"
60,"[6.051586987037101,9.374513831008645,9.870646652514921,9.583646972077242,12.833198481202341,13.56446704613095,15.083178850986771,12.74482814989702,8.033312087800864,9.583646972077242,8.54244485506939,10.696188384550902,13.234062142296626,6.543434260470068,15.471226037650947,9.80867456835276,26.603067229571945,9.218468076631915,9.374513831008645,10.41214031277641,12.291786013327163,0.5213511893471733,10.15475540342153,12.612294436938896,18.15798395248501,24.81401656981063,19.979993651285884,11.123690500366589,11.06595746080727,13.235206758401524,26.603067229571945,12.08471795388602,23.79629328418394,4.9362746630628545,6.190480526699064,9.817957138804687,10.620533561792794,10.143103346571914,11.057749948823618,16.52534911816097,12.48010609296425,9.569963339639312,3.6082795258645577,10.099491128251552,0.27513057190863455,0.4658155919595616,12.612294436938896,9.80867456835276,39.40784953538339,11.123690500366589,11.394695548361172,2.011192181706026,13.071809238023729,6.408738470156948,10.176740038443663,20.422495787003346,16.19513858142913,33.43098591748453,30.922807265482835,20.982922145812715,12.611022779952977,2.670570400326017,15.604987377968234,5.999545813019481,12.960948227048451,13.666823361523935,8.061579289961063,9.359262278931736,11.927998049442783,19.061253661688255,27.23645588578249,18.205455173921564,18.205455173921564,12.019324285689496,4.516208660986027,15.471226037650947,10.475413228549291,10.728088880334194,11.964919769797211,8.33113558429043,11.927998049442783,25.415388621402805,11.962265416110807,22.377455413863583,11.964919769797211,7.999135608372081,9.658835011034467,56.148297902034216,10.921190045872592,6.151948071512271,13.071809238023729,11.051776676210828,9.64032186982917,30.38960255122931,12.74482814989702,10.925847483397234,8.555822360300013,12.291786013327163,7.792358115201835,10.925847483397234,8.142245442778924,16.305747363941222,17.821006385004452,11.22451839428003,9.870646652514921,7.956453992295631,1.7263493392892393,10.002848595425348,11.06595746080727,9.926177418171564,26.66678952520166,7.370597122288685,10.853371515687478,11.157847273366565,1.7263493392892393,7.792358115201835,25.9405386832297,7.9267786531277915,9.658835011034467,11.075672129701182,15.083178850986771,9.362571433020468,12.009592617772945,1.3834603384293902,13.346980857048997,12.611022779952977,10.288285687113136,12.009592617772945,8.033312087800864,9.926177418171564,8.871461255184865,13.793946898822206,17.821006385004452,9.835232967842007,8.776633292609208,24.24332547299558,6.408738470156948,11.463934347945859,10.002848595425348,14.978179244936449,7.370597122288685,10.55713582681115,2.670570400326017,9.975918329539331,10.15475540342153,15.855144751181824,0.27513057190863455,0.5213511893471733,7.9435306392360605,6.6535998774923595,11.962265416110807,9.690620391590674,14.978179244936449,23.109720388453038,6.543434260470068,12.996505364895988,13.207521340620366,9.975918329539331,0.4658155919595616,10.771447571085982,13.235206758401524,30.922807265482835,1.3834603384293902,10.620533561792794,20.018748714093444,9.359262278931736,10.210484987477484,9.64032186982917,9.362534805188872,2.011192181706026,13.666823361523935,8.142245442778924,10.55713582681115,13.56446704613095,71.26720189929124,6.190480526699064,4.9362746630628545,9.68859666948753,13.346980857048997,4.846041719325468,11.057749948823618,9.020755351211607,4.349900819606924,6.051586987037101,9.817957138804687,9.85178398190527,9.218468076631915,5.931798112389601,9.690620391590674,8.931447763781643,13.716357079803089,9.625400860104353,8.183329942215117,9.85178398190527,12.174310273252788,21.469113712319352,24.66199355615851,9.020755351211607,10.070150670445596,10.696188384550902]"
70,"[4.7131610887802875,9.173638228948635,9.989678415916618,7.664308153651764,12.792759560574078,13.384524372547467,14.474577746178829,11.156465891925453,5.303338092853795,6.873876340739992,6.54128297245835,10.730259001413605,13.248891101733015,0.4699493049610284,14.890599102621673,9.552639925875292,30.897571270674046,6.639723000026281,9.173638228948635,8.119979973504654,12.257968808360495,2.399418901549309,10.142832516113016,9.944933414978976,18.439141098456645,24.551837727575997,15.296341850850295,10.906389764035445,9.595186746879978,13.007697326743221,28.85831431864104,11.808501701912956,21.13260531241041,3.515971589919278,6.180935308612938,9.836019447888196,10.327877870109791,10.408273692512477,11.61054694743486,14.250106876687948,12.568536684116111,9.697650222737721,0.6668160051557659,10.079805476150794,2.399418901549309,0.8284314743037713,9.944933414978976,9.552639925875292,43.691604320821426,10.906389764035445,6.872807951664631,2.265984570736307,12.830197854063183,10.146804611481887,9.85699358882115,18.939893732325295,15.461252111128733,32.426730861816154,28.063621939759358,19.87854412664533,11.720108707968121,1.4021311878214817,12.566925323797282,1.508982283002077,13.27302695737532,13.055654363241896,6.639723000026281,9.262773628824617,11.685624891663787,18.344522053265425,26.217361000969113,18.410590111487657,18.410590111487657,9.851421340833122,4.837941627991923,14.890599102621673,10.120761020132646,9.867111660096263,11.32448327594387,6.873876340739992,11.685624891663787,24.07376048402066,11.880519797526425,21.39287711095798,11.32448327594387,5.935486814916854,9.62923008925724,50.69133920760166,10.929720854476052,1.508982283002077,12.830197854063183,3.5903329126161663,9.788038482351515,29.79107217175767,11.16584628886938,10.996329055464637,9.994202956453847,12.257968808360495,9.592834377276603,10.225523462749173,9.038229783791547,16.531781758339882,16.986846135725525,11.333890350014089,9.989678415916618,6.691524400632488,2.7722004388492074,9.505122405604782,11.593625216572086,9.98648322151568,24.772274935825582,7.589486889949279,10.890740665737697,11.27011019154935,2.7722004388492074,9.592834377276603,23.686261829597445,4.4589063544732985,9.62923008925724,10.488532034163205,14.474577746178829,9.607464716412746,11.156465891925453,1.055544044127303,11.705422042903216,11.16584628886938,9.931494975052887,15.1351913570056,5.5692763230732325,9.98648322151568,9.206414950066229,13.810912248926897,16.986846135725525,11.496366786807425,6.033625398793339,24.05035751292945,10.960545198520272,8.952875419798776,9.505122405604782,14.899400438645822,9.609595974193924,10.377468378313292,0.6668160051557659,10.320497079026568,10.142832516113016,15.97232390705114,2.676965622702095,1.3786239560586684,6.691524400632488,6.033625398793339,11.880519797526425,10.642001301493938,14.899400438645822,18.61098223302858,0.4699493049610284,12.269936026717414,7.589486889949279,10.320497079026568,0.8284314743037713,10.559125184546719,13.007697326743221,28.063621939759358,1.055544044127303,10.327877870109791,18.939893732325295,9.262773628824617,8.629049679573903,9.788038482351515,8.283385082357306,2.265984570736307,13.055654363241896,9.038229783791547,10.377468378313292,13.384524372547467,63.86326413618049,6.180935308612938,3.515971589919278,11.260076166494859,11.705422042903216,5.624402860327307,11.61054694743486,5.5692763230732325,1.3786239560586684,4.7131610887802875,9.836019447888196,9.813312937339779,7.926040600894355,5.303338092853795,9.42533012316197,5.620833997421872,12.801095288852101,9.101368065354201,5.620833997421872,9.813312937339779,12.159575619189585,17.594016013151172,23.733096017277234,7.886408470213737,12.437351137967223,10.730259001413605]"
