time,id,x,y
5,6,80.42080445879613,80.71004263591794
5,7,175.53958051758468,19.665489267018064
5,8,382.79409251414864,89.10171639945746
5,9,259.5679863729725,226.51946535586623
5,10,188.93386793431753,324.8833674353732
5,11,353.241874311038,371.11069918589595
5,12,245.11039966964955,181.86988899401433
5,13,387.3869437695427,223.6862377546747
5,14,242.41070010922908,393.29640930891645
5,15,22.941068497559478,299.05726067506924
5,16,224.3410466501308,39.06421721157229
5,17,392.5477945709355,301.7978655123526
5,18,347.3131576668064,146.53086186983623
5,19,98.09587398121624,246.2066426022671
5,20,219.03436270814933,92.22483103022505
5,21,247.24600050532402,166.6761404102106
5,22,72.02843509652419,243.86534377854107
5,23,280.33927929195335,47.56421308694119
5,24,358.98195687711166,110.45694371237673
5,25,346.6950971266966,161.9789544576866
5,26,228.05208166011715,307.51434681037637
5,27,163.42687461167546,125.1146404500792
5,28,252.9439474779781,221.4945092357171
5,29,152.57237226198507,129.50419107341457
5,30,220.19247551346135,306.77204285353633
5,31,350.5738408176705,108.31667765397245
5,32,309.789188865194,176.3554402113343
5,33,122.89338331893327,225.46370277702147
5,34,234.31817667794797,299.6408089422297
5,35,358.52220237677506,14.358336451170572
5,36,188.6832433752663,121.94432163147025
5,37,399.6491017941377,11.409661823560796
5,38,366.6393660257706,224.70853287301418
5,39,22.408900286602826,323.93504949544274
5,40,163.31853092703753,330.58803066433677
5,41,190.4629595792011,334.990177586621
5,42,211.91968737991976,57.85010178628779
5,43,70.32816912142705,1.118850770522739
5,44,6.098943927587615,13.856469298603582
5,45,29.852258302151657,320.72805063138804
5,46,174.95258103100667,277.95656373177496
5,47,89.31271982618098,175.1786619849392
5,48,126.93744818480397,151.74876884550287
5,49,136.91738313932262,296.7871763406649
5,50,357.30124658331766,238.77986031337497
6,1,329.5892508039314,218.8513289570243
6,2,313.47649101637785,227.98684109299973
6,3,171.5097789863789,84.50339017847914
6,4,257.4207719126009,171.16285935963998
6,5,250.66649047085295,325.8104727620187
6,6,79.59031410318016,81.26707564142916
6,7,176.47843735040763,19.321181486882814
6,8,383.79398271613906,89.11653476521128
6,9,260.45624073196456,226.0601134278943
6,10,187.99024358953193,324.55234916408307
6,11,353.2630329265794,372.1104753173316
6,12,245.5334759062762,180.96379490507996
6,13,386.4893108917152,224.12698169013282
6,14,241.4170722136321,393.18369903834844
6,15,23.312170502139832,299.9858527826151
6,16,224.3811874359468,40.06341124543862
6,17,392.0275784295536,300.943830872396
6,18,347.57973535022825,147.4946753054665
6,19,98.03458399516236,245.2085226006593
6,20,218.47648882833377,93.0547567704088
6,21,248.18869034510985,166.34247011491215
6,22,71.85837245793994,244.85077703298185
6,23,280.0576118821667,48.523725187054616
6,24,359.38293118417363,111.37303301210476
6,25,347.51155141130437,162.55636453825818
6,26,228.77412201743212,308.2061977498196
6,27,163.0394380248496,126.03653680606979
6,28,253.83410080026658,221.03884810854169
6,29,153.15817457950243,130.31464504791978
6,30,220.79834681255213,307.5676055279612
6,31,350.9879305008878,109.22691374106907
6,32,310.4061057711388,175.56841192012777
6,33,121.92516734194119,225.7138183940814
6,34,234.21618658902523,300.6355943571617
6,35,359.31358539981494,13.747015822658604
6,36,187.74544188820622,121.59714966994702
6,37,399.07130393842937,10.59348191818525
6,38,366.123950837817,225.56547346840384
6,39,22.678092690504016,324.8981359140376
6,40,163.40505105047416,329.5917805610793
6,41,189.87201534029825,334.1834651803029
6,42,212.77487468143477,58.368420876547326
6,43,71.18036916229482,0.595634667612135
6,44,5.520431148303864,13.040795979066042
6,45,30.852162154842624,320.7141839312125
6,46,175.94907444001802,278.04023502791
6,47,89.2415101674496,176.17612335486956
6,48,127.34331910238353,152.66269925765857
6,49,136.5285544336527,295.8658662747007
6,50,356.41933401238026,238.30844731268178
7,1,329.6457211908806,219.8497332315533
7,2,314.37813246643765,228.419325422813
7,3,170.5292146764361,84.30719223234718
7,4,256.99451741342193,170.25825607536026
7,5,250.2468671986427,326.718171120186
7,6,78.7598237475642,81.82410864694037
7,7,177.41729418323058,18.976873706747565
7,8,384.79387291812947,89.13135313096511
7,9,261.3454464875195,225.602605915073
7,10,186.9959795592629,324.4453957250864
7,11,353.2841915421208,373.1102514487672
7,12,245.9656530127517,180.0620061556278
7,13,385.61622977081913,224.6145566652237
7,14,240.42344431803514,393.0709887677804
7,15,23.773011246127663,300.8733356324104
7,16,224.52583809290178,41.05289403328412
7,17,391.50736228817175,300.0897962324394
7,18,347.95955032623266,148.41973778119598
7,19,97.97329400910849,244.21040259905152
7,20,217.9186149485182,93.88468251059255
7,21,249.1435769472228,166.04549944783346
7,22,71.68830981935568,245.83621028742263
7,23,279.7759444723801,49.483237287168045
7,24,359.79047368758523,112.28621925155046
7,25,348.43966110943643,162.92867138513753
7,26,229.6949427596845,308.59618385295374
7,27,162.71262227565117,126.98162487925444
7,28,254.72378081817243,220.58226354272827
7,29,153.8006680831217,131.0809361791532
7,30,221.4590077442215,308.31828997122994
7,31,351.3987492423978,110.13863078139688
7,32,311.02302267708365,174.78138362892125
7,33,120.9569513649491,225.9639340111413
7,34,234.1950553771409,301.6353710681749
7,35,360.1049684228548,13.135695194146635
7,36,186.80764040114613,121.24997770842378
7,37,398.49314856544885,9.777555227425754
7,38,365.6459100784138,226.44381112121692
7,39,23.159223558475613,325.7747846965525
7,40,163.49157117391078,328.59553045782184
7,41,189.17859701960725,333.46292993999185
7,42,213.69095955211867,58.76940530230979
7,43,72.0325692031626,0.07241856470153096
7,44,4.942097058296312,12.224995954344825
7,45,31.824914371642354,320.48233672999754
7,46,176.94556784902937,278.12390632404504
7,47,89.17030050871823,177.17358472479992
7,48,127.7491900199631,153.57662966981428
7,49,136.13972572798275,294.94455620873646
7,50,355.53497253955726,237.8416445862691
8,1,329.6915148480721,220.8486841517496
8,2,315.26044621468503,228.8899871374804
8,3,169.54865036649332,84.11099428621522
8,4,256.55900185735055,169.35807487114644
8,5,249.82724392643243,327.6258694783533
8,6,77.92933339194823,82.38114165245159
8,7,178.35615101605353,18.632565926612315
8,8,385.7937631201199,89.14617149671894
8,9,262.23488949396403,225.14555981423976
8,10,186.0980995081639,324.00515554763956
8,11,353.30535015766225,374.1100275802028
8,12,246.40502783126027,179.16370232681456
8,13,384.763124702429,225.13629581679956
8,14,239.42981642243817,392.9582784972124
8,15,24.32858921629756,301.7048000748623
8,16,224.75461560292047,42.02637277003683
8,17,390.9871461467899,299.23576159248285
8,18,348.4530101544126,149.28950636994395
8,19,97.9120040230546,243.21228259744373
8,20,217.36074106870265,94.71460825077631
8,21,249.59986238138475,165.15566597882275
8,22,71.51824718077143,246.8216435418634
8,23,279.4942770625935,50.442749387281474
8,24,360.1996549694567,113.19867236188877
8,25,349.4260142985776,163.09331459414094
8,26,230.3840319362306,309.3208604061601
8,27,162.43810254112964,127.94320634504828
8,28,255.61334236028017,220.12544819403374
8,29,154.4849098849728,131.8101913859221
8,30,222.06319136760882,309.11513509371645
8,31,351.8087494192711,111.05071622419479
8,32,311.6399395830285,173.99435533771472
8,33,119.98873538795702,226.21404962820122
8,34,234.43069422244784,302.6072117622099
8,35,360.8963514458947,12.524374565634666
8,36,185.86983891408605,120.90280574690055
8,37,397.9149038304865,8.961691864791844
8,38,365.1990565377179,227.33841824904877
8,39,23.903916095672553,326.4421923868312
8,40,163.59149246451435,327.6005351132678
8,41,188.51615898463368,332.7138132269088
8,42,214.64322735610025,59.07466917095478
8,43,72.88476924403037,399.5492024617909
8,44,4.363807644944211,11.409164259443921
8,45,32.74772234973581,320.09707651200574
8,46,177.94206125804072,278.2075776201801
8,47,89.09909084998685,178.1710460947303
8,48,128.15506093754266,154.49056008197
8,49,135.7508970223128,294.0232461427722
8,50,354.64200784740535,237.391517872365
9,1,329.720130180257,221.84827464928546
9,2,316.12986915322955,229.384055709576
9,3,168.56808605655053,83.91479634008326
9,4,256.496141883561,168.36005251483613
9,5,249.40762065422217,328.5335678365206
9,6,77.09884303633227,82.9381746579628
9,7,179.29500784887648,18.288258146477066
9,8,386.7936533221103,89.16098986247276
9,9,263.1243917757228,224.6886290856321
9,10,185.31818275912218,323.3792722801174
9,11,353.32650877320367,375.10980371163845
9,12,246.78501335238957,178.23870989239572
9,13,383.92723567143275,225.6851942845148
9,14,238.4361885268412,392.8455682266444
9,15,24.98054369155316,302.46305818539867
9,16,225.05007527224316,42.981727983454185
9,17,390.466930005408,298.38172695252626
9,18,349.0498461930129,150.09186959381947
9,19,97.85071403700073,242.21416259583594
9,20,216.8028671888871,95.54453399096006
9,21,249.5845337803838,164.15578346872903
9,22,71.34818454218717,247.8070767963042
9,23,279.21260965280686,51.4022614873949
9,24,360.60924574008345,114.11094173034161
9,25,350.4257974921087,163.0724923480383
9,26,230.9501343050983,310.14519535505065
9,27,163.0842813745551,128.70639237429208
9,28,256.50287427408415,219.6685751544218
9,29,155.15033650892985,132.55665465235197
9,30,222.65424346523292,309.9217684787769
9,31,352.21854490333993,111.96289365278902
9,32,312.2568564889733,173.2073270465082
9,33,119.02051941096494,226.46416524526114
9,34,234.750732402074,303.55461640837837
9,35,361.6877344689346,11.913053937122697
9,36,184.93203742702596,120.55563378537732
9,37,397.33663675611245,8.145844335718595
9,38,364.7818612160582,228.24723509725595
9,39,24.903610497361726,326.41747188458453
9,40,163.75414671071377,326.6138519847036
9,41,187.7923541412752,332.023808481468
9,42,215.61628004439,59.30525205369343
9,43,73.73696928489814,399.0259863588803
9,44,3.7855294010269613,10.593324647380385
9,45,33.58484206016968,319.55005677707555
9,46,178.93855466705207,278.2912489163151
9,47,89.02788119125547,179.16850746466065
9,48,128.56093185512222,155.4044904941257
9,49,135.36206831664288,293.101936076808
9,50,353.7259768463385,236.99041039913067
10,1,329.7325001523499,222.8481981382537
10,2,316.98998223149647,229.89415912320325
10,3,167.58752174660773,83.7185983939513
10,4,256.52125183090544,167.3603678192724
10,5,248.9879973820119,329.4412661946879
10,6,76.2683526807163,83.49520766347402
10,7,180.23386468169943,17.943950366341817
10,8,387.7935435241007,89.17580822822659
10,9,264.01390887397184,224.23172720128207
10,10,184.57814855083478,322.70670304906054
10,11,353.3476673887451,376.1095798430741
10,12,247.07703721569354,177.2822988598051
10,13,383.1074559725932,226.2578732917872
10,14,237.44256063124422,392.7328579560764
10,15,25.75862797817373,303.0912180718242
10,16,225.39762892749224,43.91938808003663
10,17,389.94671386402615,297.5276923125697
10,18,349.733581775802,150.8215994430295
10,19,97.78942405094685,241.21604259422816
10,20,216.24499330907153,96.37445973114382
10,21,249.24506904860885,163.2151646852248
10,22,71.17812190360291,248.79251005074497
10,23,278.93094224302024,52.36177358750833
10,24,361.0189388700103,115.02316513460765
10,25,351.4107145993523,162.89946549503864
10,26,231.46462880794743,311.002689032309
10,27,163.98407923489663,129.14269938835992
10,28,257.39239878022755,219.21168769238076
10,29,155.94816552994988,133.15953843320716
10,30,223.24406350742976,310.7293031949489
10,31,352.62828921098264,112.87509407065475
10,32,312.87377339491815,172.42029875530167
10,33,118.05230343397285,226.71428086232106
10,34,235.09477791545177,304.4935693809625
10,35,362.4791174919745,11.301733308610729
10,36,184.010000083402,120.94273472436205
10,37,396.7583640969533,7.3300007651310874
10,38,364.3987338192125,229.17093060865906
10,39,25.83191581560346,326.0456530629467
10,40,163.9676328605226,325.6369058941542
10,41,187.06038269950216,331.34247316869704
10,42,216.6010953352178,59.47885747685697
10,43,74.58916932576591,398.50277025596966
10,44,3.2072539494853602,9.777483056050084
10,45,34.302823218738986,318.85399423969875
10,46,179.93504807606342,278.37492021245015
10,47,88.9566715325241,180.165968834591
10,48,128.96680277270178,156.3184209062814
10,49,134.97323961097294,292.18062601084375
10,50,352.7591871546787,236.73483713742192
11,1,329.7314643705506,223.8481976018316
11,2,317.84300557106087,230.41603188754186
11,3,166.60695743666494,83.52240044781934
11,4,256.4420311182258,166.36351071883996
11,5,248.56837410980165,330.3489645528552
11,6,75.43786232510034,84.05224066898523
11,7,181.17272151452238,17.599642586206567
11,8,388.7934337260911,89.19062659398041
11,9,264.90342967619733,223.77483252807153
11,10,183.85407741669027,322.01697774671277
11,11,353.3688260042865,377.1093559745097
11,12,247.2611374487459,176.29939138491744
11,13,382.3045598757905,226.85399228807825
11,14,236.44893273564725,392.62014768550836
11,15,26.62217767063573,303.59548182091663
11,16,225.78550468042636,44.84109974877355
11,17,389.4264977226443,296.6736576726131
11,18,350.4864050706752,151.47982211560796
11,19,97.72813406489297,240.21792259262037
11,20,215.68711942925597,97.20438547132757
11,21,248.68886894895317,162.38411628161464
11,22,71.00805926501866,249.77794330518574
11,23,278.6492748332336,53.32128568762176
11,24,361.42865758895624,115.93537704603244
11,25,352.3671499352378,162.6075212396241
11,26,231.95779320769543,311.87262516491944
11,27,164.95075169940583,129.39871568932477
11,28,258.2819214344193,218.75479662475124
11,29,156.84730157931062,133.59720767446126
11,30,223.83470295408324,311.5362387834917
11,31,353.0380207243173,113.78730023538974
11,32,313.490690300863,171.63327046409515
11,33,117.08408745698077,226.96439647938098
11,34,235.4415687782589,305.4315118618607
11,35,363.27050051501436,10.69041268009876
11,36,183.35737787635145,121.70041820370187
11,37,396.18009004160206,6.514158184170989
11,38,364.06611982060446,230.11399366483823
11,39,26.67012693114803,325.5003071857481
11,40,164.2529233659096,324.67846480178804
11,41,186.27509564246824,330.7233413264736
11,42,217.59253574435454,59.60941748271918
11,43,75.44136936663368,397.97955415305904
11,44,2.6289791960387294,8.961640969904586
11,45,34.87363904282108,318.0329161100561
11,46,180.93154148507477,278.4585915085852
11,47,88.88546187379272,181.16343020452138
11,48,129.37267369028135,157.2323513184371
11,49,134.584410905303,291.2593159448795
11,50,351.7778226756173,236.92699269741556
12,1,329.71993022211444,224.84813108132903
12,2,318.690452436935,230.94691210898552
12,3,165.62639312672215,83.32620250168738
12,4,256.14711328516364,165.40798810176494
12,5,248.1487508375914,331.2566629110225
12,6,74.60737196948438,84.60927367449645
12,7,182.11157834734533,17.255334806071318
12,8,389.7933239280815,89.20544495973424
12,9,265.79295140440775,223.31793965765056
12,10,183.13378988266575,321.3233021248773
12,11,353.38998461982794,378.1091321059453
12,12,247.32298254277757,175.30130562490268
12,13,381.5226415954687,227.47737323332646
12,14,235.45530484005027,392.50743741494034
12,15,27.5388428083634,303.99513795470506
12,16,226.20445873572118,45.74910718241714
12,17,388.9062815812624,295.8196230326565
12,18,351.2922988143116,152.07188231015547
12,19,97.5676038126506,239.2308916720738
12,20,215.1292455494404,98.03431121151132
12,21,247.97834615321943,161.6804420979595
12,22,70.8379966264344,250.76337655962652
12,23,278.367607423447,54.28079778773519
12,24,361.8383827051066,116.84758608413476
12,25,353.2910176022432,162.22480916264968
12,26,232.44104165584008,312.7481084242487
12,27,165.9393095246487,129.5495580777673
12,28,259.17144362562084,218.29790465572574
12,29,157.80198186711775,133.89484091869403
12,30,224.42572793052773,312.3428920406095
12,31,353.4477490390623,114.69950783681399
12,32,314.1076072068078,170.84624217288862
12,33,116.08843483280843,226.87125222578078
12,34,235.78305951130358,306.3713970033778
12,35,364.06188353805425,10.079092051586791
12,36,182.95466986504556,122.61574670081646
12,37,395.60181563720306,5.6983158506181155
12,38,363.8362528544907,231.08721572474525
12,39,27.43410155623212,324.8550608977095
12,40,164.57350643912437,323.73124439809726
12,41,185.47686545047165,330.1209888046186
12,42,218.58770831277468,59.70755798946347
12,43,76.29356940750145,397.4563380501484
12,44,2.050704617115908,8.145798760055381
12,45,35.301255306585176,317.1289557508785
12,46,181.92803489408612,278.5422628047202
12,47,88.81425221506134,182.16089157445174
12,48,129.7785446078609,158.14628173059282
12,49,134.19558219963307,290.3380058789153
12,50,351.3111530934345,237.81142443648045
13,1,329.7003773971547,225.84793990657317
13,2,319.5334113216768,231.48489009983166
13,3,164.64582881677936,83.13000455555542
13,4,255.60815311452433,164.56565685192052
13,5,247.64578150124345,332.1209671668802
13,6,73.77688161386841,85.16630668000766
13,7,183.05043518016828,16.911027025936068
13,8,390.79321413007193,89.22026332548806
13,9,266.68247336411383,222.86104723792727
13,10,182.41730270822734,320.62570186049567
13,11,353.41114323536937,379.10890823738094
13,12,247.25540383880715,174.30359167853845
13,13,380.77489243359963,228.14135455153058
13,14,234.4616769444533,392.3947271443723
13,15,28.487702599475412,304.3108357481894
13,16,226.6473619404223,46.64567661713232
13,17,388.38606543988055,294.96558839269994
13,18,352.138264751868,152.60511924857434
13,19,97.37031655513165,238.25054594835146
13,20,214.57137166962485,98.86423695169508
13,21,247.1542144974123,161.11404381592064
13,22,70.66793398785015,251.7488098140673
13,23,278.0859400136604,55.24030988784862
13,24,362.2481094205549,117.75979440389945
13,25,354.1832647826209,161.7732618571455
13,26,232.9181738011528,313.626939987126
13,27,166.93560717663988,129.63552893699804
13,28,260.0609657010747,217.84101246135134
13,29,158.78319487747842,134.08776843953777
13,30,225.01619089909522,313.1499567732986
13,31,353.8574765541591,115.61171579740882
13,32,314.72452411275265,170.0592138816821
13,33,115.12190058411528,226.61471461430213
13,34,236.11553108643122,307.31451027957115
13,35,364.85326656109413,9.467771423074822
13,36,182.73490525963948,123.59129963029324
13,37,395.02354114554214,4.882473578917072
13,38,363.80729040643,232.08679622505642
13,39,28.1393923452843,324.14614277628914
13,40,164.91642285577674,322.7918784783459
13,41,184.68328829824947,329.5125191640687
13,42,219.5849873132356,59.78127769673151
13,43,77.14576944836922,396.9331219472378
13,44,1.4724300818240423,7.329956519280256
13,45,35.605063490973706,316.1762225316096
13,46,182.92452830309747,278.62593410085526
13,47,88.74304255632997,183.1583529443821
13,48,130.18441552544047,159.06021214274853
13,49,133.80675349396313,289.41669581295105
13,50,351.5801036086875,238.77457843265404
14,1,329.6748049493172,226.84761287805514
14,2,320.3726793028826,232.02860809265766
14,3,163.66526450683656,82.93380660942346
14,4,254.8637435729145,163.89793353020693
14,5,247.08001310606258,332.9455313687556
14,6,72.94639125825245,85.72333968551888
14,7,183.98929201299123,16.56671924580082
14,8,391.79310433206234,89.23508169124189
14,9,267.5719953816938,222.4041549308784
14,10,181.706693345045,319.9221150975747
14,11,353.4323018509108,380.10868436881657
14,12,247.06005073378668,173.32285870552343
14,13,380.0889916358944,228.8690496083417
14,14,233.46804904885633,392.2820168738043
14,15,29.455842870510953,304.5612442456475
14,16,227.10877821130507,47.532860377671604
14,17,387.8658492984987,294.11155375274336
14,18,353.0143645442246,153.08724905872177
14,19,97.18813047813148,237.26728187733733
14,20,214.0134977898093,99.69416269187883
14,21,246.25048122421612,160.68594783262006
14,22,70.49787134926589,252.73424306850808
14,23,277.80427260387376,56.199821987962046
14,24,362.6578365358275,118.67200254407929
14,25,355.1831152679773,161.7905536740697
14,26,233.38443460495637,314.51158729698255
14,27,167.934305859686,129.68652835348428
14,28,260.9504877475916,217.3841202106397
14,29,159.78128341216697,134.0259681408065
14,30,225.60352167617918,313.9593037682828
14,31,354.26720386934386,116.52392384779618
14,32,315.3414410186975,169.27218559047557
14,33,114.18089004580578,226.2763373591704
14,34,236.43426041557333,308.2623560553937
14,35,365.644649584134,8.856450794562853
14,36,182.63941193703224,124.58672970083433
14,37,394.44526663206574,4.066631322678987
14,38,363.9915311046019,233.06967738020037
14,39,28.798677351664086,323.3942496453438
14,40,165.27761107848133,321.8593855465874
14,41,183.90407605312856,328.88575902090895
14,42,220.58345709166176,59.83657780133882
14,43,77.997969489237,396.40990584432717
14,44,0.8941555574399163,6.514114270773652
14,45,35.806809259309446,315.1967846086361
14,46,183.92102171210882,278.7096053969903
14,47,88.67183289759859,184.15581431431247
14,48,130.59028644302003,159.97414255490423
14,49,133.4179247882932,288.4953857469868
14,50,351.47855214701036,239.76940872000523
