time,nearestNeighborParameter
0,"[9.028797225467406,13.323921508470256,9.892204003103306,17.954545620559347,13.371598848596342,1.7645010266392696,12.007058095869427,17.022188635557832,17.594649122799268,14.146158540065391,13.538823625106852,8.166767094450686,10.06291925540997,5.046440578406782,8.97253293610301,11.478891464492643,2.9988746184995687,8.111447767830326,17.941759655215364,7.280805164234334,21.13900576501909,14.799655817079337,14.024943243860822,21.806669203779407,24.02609855694282,9.954504966767578,8.477844947651748,24.076897029377417,22.53668042659043,24.851863247465605,5.180157813794559,16.51172790463959,29.49718237528564,5.249101927046203,12.674700314600338,14.146158540065391,12.329474176714488,2.296989557838525,9.954504966767578,13.804519136182384,7.95455303140305,19.375684394559787,17.845896230545385,18.27851152219369,17.594649122799268,2.296989557838525,14.285661568341702,8.111447767830326,13.539231809050076,11.987307098869255,10.857231318220016,13.2615930817534,13.804519136182384,10.666633869584468,12.465171669661057,12.540746244673155,13.538823625106852,10.008201197612967,10.600259436316636,14.285661568341702,9.892204003103306,12.443362557429106,16.51172790463959,20.91770937321376,23.177501550693425,4.849796772011053,26.019152745295763,11.836807747449912,3.0579827206920602,14.690603050933234,11.297706136107296,8.976613277427898,21.162884862626232,2.8331605557003314,3.745854431551419,4.795079530551297,22.73938903141932,25.439696068191882,11.986627613823604,11.836807747449912,18.76638080711342,10.06291925540997,5.225063785706485,38.34950421466677,10.008201197612967,18.27072343371859,12.540746244673155,23.44877123398633,25.439696068191882,11.400738030062813,16.789515189814544,7.10670354088135,2.9988746184995687,5.046440578406782,12.465171669661057,5.225063785706485,6.357526157872227,11.297706136107296,7.10670354088135,10.600259436316636,10.666633869584468,19.292369442743755,11.400738030062813,5.682568306852956,21.611810530591228,10.752667210642434,24.47496884572106,15.002416974560896,18.27851152219369,20.117902162539725,13.79568260046832,21.812121163544,2.8331605557003314,4.849796772011053,5.682568306852956,11.986627613823604,7.194110935014182,21.812121163544,5.249101927046203,10.985837670239132,1.7645010266392696,8.97253293610301,16.47306127831193,3.0579827206920602,14.914669193979037,12.674700314600338,36.66869281495077,21.162884862626232,14.466174555423242,10.308663490553144,4.795079530551297,23.102711110752097,5.180157813794559,16.846115873669323,3.745854431551419,20.987741535392484,13.539231809050076,19.6559709162232,2.291713556648318,14.237183444131155,3.4369823655664873,15.939699245428628,14.724766368703595,24.076897029377417,11.478891464492643,15.875317489648774,15.02670524731578,10.857231318220016,17.004250635301386,14.48441963071381,10.752667210642434,14.533184698844318,16.157570546269135,14.724766368703595,8.055851106195675,14.533184698844318,18.36985015754685,12.531224115262784,8.166767094450686,6.357526157872227,10.271609030288111,24.76810211027012,14.690603050933234,8.976613277427898,18.692244336898334,23.48872880457972,22.44218292488019,14.024943243860822,4.45438609430382,27.667857498444263,23.988971480621686,3.4369823655664873,11.769757392416587,11.949405600265836,13.434997915226177,20.28799031068857,4.45438609430382,17.845896230545385,17.48377745640461,17.954545620559347,7.95455303140305,12.007058095869427,7.194110935014182,18.137417901639143,24.185442930233616,18.309704371034506,10.341366548152067,11.987307098869255,19.792540992780882,10.163294477229725,14.466174555423242,7.280805164234334,2.291713556648318,16.884786434346665,21.74438942453201,10.359782844042833,13.796574486565747,21.109771935550096,12.329474176714488,10.985837670239132]"
10,"[7.3699111221569575,6.859762462116036,9.283011039722567,17.464032736169017,9.722851942026386,0.19610585740794959,9.854107253418034,8.402865567056548,9.800648115816502,12.93293802198965,11.437522638154029,9.14517695984161,10.99988777852216,7.145080023002454,11.581394009612449,10.249847402690591,4.122501444463968,10.578019082573514,8.31531863921402,9.413278214028855,10.609961850381316,9.854107253418034,8.573904394188858,22.408906710237204,22.951494102022345,8.913149642016258,7.399477514462175,11.171865414282234,17.01401027129766,15.625922251833199,7.427853466757671,17.231520803845232,17.245762370821613,6.7458160490696715,8.003746410668645,12.93293802198965,2.8041596386918397,3.997354226325495,8.913149642016258,8.663051573821019,9.045312581918894,25.423633904588222,12.788715984247764,18.41518475833918,9.800648115816502,3.997354226325495,9.548200241556218,7.707681698623034,7.566396151459081,8.31531863921402,8.453336078373875,8.942565577820947,9.991740442280387,10.159720905566772,12.174673299643029,9.297839550512006,7.937393931631019,9.724784170852086,9.246011206121658,7.326996471244991,9.283011039722567,6.512611192273821,17.231520803845232,29.96283778254033,12.444511464148079,7.886083351456511,12.87867372291017,8.871947961366121,6.542209963232814,9.016167634804072,10.81597061167533,8.981086524502961,17.245762370821613,2.7828465759886973,7.809154329943552,7.326996471244991,22.19656810011736,24.031762753685253,8.671713819984905,8.871947961366121,11.845526392078897,6.7458160490696715,7.399477514462175,46.073203064227016,9.724784170852086,14.9584121985772,9.297839550512006,22.408906710237204,24.031762753685253,11.151415359062984,9.37254650214912,6.5131496501472155,4.122501444463968,7.145080023002454,6.512611192273821,8.975512085326951,6.7923963972040315,7.707681698623034,6.5131496501472155,9.246011206121658,9.060318213542754,11.036619327599269,11.151415359062984,3.5601503092695483,9.311077512544614,8.908435219454027,32.65111121778844,9.54279867437672,10.609961850381316,28.797832935285683,13.631027920351002,17.261347402351813,2.7828465759886973,7.886083351456511,3.5601503092695483,8.671713819984905,5.693525939024839,24.557535683121486,9.371109684414701,8.966526291200855,0.19610585740794959,11.581394009612449,12.936091952943514,6.542209963232814,10.66950043398194,8.003746410668645,27.236779965212552,17.261347402351813,8.145993781067403,9.323432696095226,8.443994319197484,32.905769596166,7.427853466757671,9.883134250570393,7.7757178982770245,15.042844902092094,7.566396151459081,8.659012657729619,5.922354469282366,12.742732963883913,8.042257767663001,8.232653225672923,15.18927371207821,11.171865414282234,7.937393931631019,9.62136129255698,7.272669086321562,8.453336078373875,11.478754397028034,7.887460118502376,8.908435219454027,7.272669086321562,9.9263395417423,8.042257767663001,7.974049831744495,9.809912477034898,9.883134250570393,8.648184023052764,9.14517695984161,6.7923963972040315,5.693525939024839,23.151636877736024,12.053215217611791,8.981086524502961,24.93020681405806,26.035122591555012,18.32293793091945,8.573904394188858,8.147790811899556,24.623111570040063,25.555089312964647,8.37211172340863,10.249847402690591,9.307735886200813,9.016167634804072,12.87867372291017,6.859762462116036,12.788715984247764,10.80073373961145,17.464032736169017,9.045312581918894,16.070111032649308,9.202296197051515,16.070111032649308,29.41803636391234,9.874564612334273,8.765052016547608,9.768107394888098,13.049871133385397,8.725329786207036,2.8041596386918397,8.402865567056548,5.922354469282366,9.874564612334273,19.054341406433828,8.993667024037975,10.07848580936907,32.66230774838961,11.573110149184366,7.887460118502376]"
20,"[7.415914414101149,6.932556559958157,4.040638719544555,9.615873557062162,8.178810357350473,0.43035509591422,11.85654845664388,8.310207846199017,8.483092171973556,8.777291096327366,6.656542756546179,8.031476593178814,8.449382029837672,7.096502601566988,11.226434052365853,6.656542756546179,4.12250252923954,6.789662343240007,9.32247055318393,9.11144320225621,11.130621110563784,4.040638719544555,6.540671653449633,21.22076473478065,21.607313212674946,10.044504377076652,7.8784614086205345,8.577279937333937,12.285308132983296,8.315017453390363,8.209120368527984,13.840001372389242,8.847990473424884,1.809864612369205,6.221889901802869,8.777291096327366,3.177220937031756,4.7846331051512285,8.557307281189857,4.7846331051512285,5.229491049079429,10.68541919260804,8.58645552542176,9.550591918961615,8.483092171973556,4.812105554984597,9.791177051974707,4.677248391542864,7.566356798501822,8.400345636982845,8.70162122921338,8.940630380092792,10.443660011561402,9.786956566017755,8.874151992274472,8.240065116312243,8.670840062828834,4.546206547137693,9.245983806373644,1.341294408842854,9.250931917827215,3.821804810012681,6.981302691516668,21.84948170462311,6.981302691516668,7.649983704852493,8.500144629471604,7.899221908880625,6.937311354105187,7.266956850768605,8.803835968035097,8.193004463745641,8.847990473424884,2.782846528722941,7.125026759628167,1.341294408842854,28.135955400976165,23.055261250157802,9.46877063019021,7.982284976791378,9.186367845861012,1.809864612369205,7.8784614086205345,46.98153401282665,9.27609895478382,14.764733880140223,8.448814000819509,23.339425228138936,24.08749406250124,10.578186522511253,8.53050124237186,6.6261872198143825,4.12250252923954,7.096502601566988,3.821804810012681,8.370746470585903,6.096275404659494,5.9192430173757336,6.6261872198143825,9.245983806373644,3.24625523940703,10.556488087620941,10.578186522511253,4.540850129501093,7.283178445204915,9.174102374130822,36.715349913936905,8.240065116312243,9.550591918961615,22.56263389395688,12.792808274682693,8.679131406923714,2.782846528722941,7.649983704852493,4.540850129501093,9.46877063019021,3.748035431294791,35.305485376321215,8.838394112552589,6.801339354040299,0.43035509591422,11.226434052365853,7.475132938906961,6.937311354105187,9.800132416176563,6.221889901802869,28.783259416339398,8.679131406923714,9.374795299883564,9.397645884160461,9.59048596821915,31.55591034380275,8.209120368527984,4.933805085379555,3.177220937031756,10.195851691544389,7.566356798501822,8.163852092998749,6.426735043890507,12.870623534859146,3.493688052145512,8.292970317908892,13.238828705263005,8.577279937333937,8.670840062828834,6.540671653449633,7.147489205008046,4.677248391542864,9.394196844937321,7.511844062606733,9.174102374130822,7.147489205008046,9.339604132034852,8.818828931530314,9.68295401009528,9.605385315507869,10.77653651513999,8.145587242815909,5.057241618837005,6.096275404659494,3.748035431294791,22.471623100881764,8.79121765110991,9.569679940243317,23.29240842142433,13.28194589966966,9.271428451661244,9.468963535065264,7.743546600456522,16.257667271366987,31.45998091781237,3.24625523940703,9.222419251912836,9.94753854238871,4.546206547137693,8.500144629471604,6.932556559958157,8.58645552542176,5.057241618837005,9.615873557062162,9.582368353368937,11.37148580377417,9.006801350873447,11.37148580377417,27.237892226884338,10.072713049659098,8.227052529231642,8.400345636982845,8.193004463745641,9.248628132891183,3.6855012533476623,8.310207846199017,6.426735043890507,9.407767814032947,9.374795299883564,8.304213934074246,10.253299775913922,20.570914048591526,9.463053704338025,6.801339354040299]"
30,"[7.559959132792668,7.391794961176086,1.3235175493782192,9.947994378173826,6.466805333077649,0.35973184161915756,9.885590752030259,5.477175474541757,8.483090860495425,8.77714990800485,5.27972623020979,6.9266397909585855,7.914138921646535,7.121184511812369,11.213499094089046,5.27972623020979,4.122502529240612,6.705875209847934,8.918905652530439,9.628546211081868,9.475559875580537,1.3235175493782192,6.836775574865045,7.688885663103233,16.685858673119867,10.493566779052001,7.280690123618464,8.577270017852944,8.215897793719796,7.437166452784215,8.248336930399896,11.131154516360587,10.08822237285679,1.8798654878696979,3.1514347942785017,8.77714990800485,3.3083707753478007,4.633013186401935,8.347154060406696,4.633013186401935,3.174688211377331,7.849298349775767,8.586371537147741,7.585887342444618,8.483090860495425,6.72939076312252,9.101336397226614,4.797168275975372,8.832755473762223,8.416563797474103,7.6386419333073965,9.618976337424712,10.488983714162128,9.976247816252911,5.783792854900394,7.561033481786321,9.2589888912916,0.08967480805733827,10.16833945566684,1.0837620089783355,9.422078267766896,3.174688211377331,9.933070380736227,12.37622097655416,8.347154060406696,7.71680800511065,8.5000610073614,4.0340678676366934,6.163666027851662,8.163383524620984,7.733032883413674,4.222658520926072,10.08822237285679,4.907715993584337,7.198461590997407,1.0837620089783355,31.07765644984945,21.266318391558777,5.728606863514817,4.0340678676366934,2.887180719373174,1.8798654878696979,7.280690123618464,42.40708823346619,7.18295843726733,14.73242419505032,7.720348938859841,23.31613986965343,25.597331570435884,10.012031554432651,8.248336930399896,6.6820903575993515,4.122502529240612,7.121184511812369,3.7460327072273394,7.3996461523511075,5.164284407633261,7.205986794376667,6.6820903575993515,10.16833945566684,5.1081705532800115,8.839877156514817,7.633991953571269,5.391287609325726,5.938725114593943,11.121530919342316,45.21520947777228,7.561033481786321,7.585887342444618,13.44683631787865,9.51631495648554,8.638381385856707,4.907715993584337,7.71680800511065,5.391287609325726,9.346280480930794,2.8900703152850222,28.769676831775826,8.752280121190898,1.646965421680387,0.35973184161915756,11.213499094089046,7.846285175042702,6.163666027851662,9.367769629916532,3.1514347942785017,29.38203507648662,8.638381385856707,8.598069258892489,8.790358124581964,10.153561821692067,14.798348016495703,8.615614366857333,4.907852304874308,3.3083707753478007,8.631174608200036,8.832755473762223,6.753078979164573,5.938725114593943,12.811140646613314,2.72660743002385,7.864290985252544,7.5523448091600605,8.577270017852944,6.0973419248516185,6.836775574865045,6.606997476144421,4.797168275975372,9.249667865953114,8.254147564427207,5.728606863514817,6.606997476144421,5.542990942649278,9.454135007504414,9.720486054688294,9.046520457888539,10.263215518512983,6.522190125196859,2.6824775757426385,5.164284407633261,2.8900703152850222,23.074559996258913,8.379867221388022,7.688885663103233,10.768955160437148,9.405573532816529,9.422373231387777,9.721906413487673,7.7430312044006255,9.493384587308709,36.9192634487208,2.72660743002385,7.3717171245813224,8.839877156514817,0.08967480805733827,8.5000610073614,7.391794961176086,8.586371537147741,2.6824775757426385,9.947994378173826,9.542528420465256,8.54674820226279,9.279296347601047,8.54674820226279,27.630798929453185,8.215897793719796,7.801263936102159,8.416563797474103,4.222658520926072,9.254443830366156,3.653603629447798,5.477175474541757,8.168010620144646,4.956773119501073,9.998809038453187,8.01502128113951,9.268348046007429,9.583407209585108,2.887180719373174,1.646965421680387]"
40,"[7.828627785852854,7.226575037970144,3.5843220904742674,9.909406483225903,6.065926071180806,0.4727888334857984,9.834274281653194,6.37648675071728,8.483090860494222,8.777149907870168,7.367720451758152,3.9013097038122604,7.519799295786791,7.148159927218215,11.209386188692976,1.8678124729916452,4.122502529240612,5.533211176600919,8.709130208959055,9.562805993025359,9.00664259624226,3.188261281358675,4.041848211861937,8.088136798851389,12.383679271830971,10.399750222414827,7.0569253745778475,8.577270017843503,9.462662894533336,6.591350004514895,8.000758287329292,10.399750222414827,9.84536612421424,1.917250239236668,0.5436519480147648,8.777149907870168,4.225621067427557,4.4032233644913115,7.7391241156669155,4.4032233644913115,3.0629913138098006,7.6561772866346045,8.586371537067624,6.917498271418957,8.483090860494222,7.229483083653827,9.35023466770746,2.764460741430453,9.310429103288586,8.224161475723925,8.11842978508392,7.8356095682690015,10.479088229352724,9.576386070521353,4.917295018746036,2.7532541911835047,8.088136798851389,0.14129747043099575,6.562724827273319,1.2418882113740932,8.78100350614266,3.0629913138098006,9.179944461690003,8.317928693346982,7.7391241156669155,7.726553002352308,8.500061007281522,4.118358979534517,8.644678932944753,6.975768280969425,7.709035062959347,3.373232897458526,9.17105647038018,5.136201025232131,6.363280404844525,1.2418882113740932,22.950793084813146,19.836853386607302,8.426552227425566,4.76341811381716,1.6332137139081215,1.917250239236668,7.0569253745778475,37.61829077767929,6.8869644900250675,14.727164164726533,2.7532541911835047,21.973192176233017,28.329731043495933,6.42214487981878,8.000758287329292,6.787190240334823,4.122502529240612,7.148159927218215,4.30890032993133,7.273492866291049,4.760141928803064,7.193076544521409,6.787190240334823,10.528146325423513,4.356349624338419,4.644357083450879,3.9013097038122604,6.974812477511919,6.490355570473963,4.163753799747775,31.723711145871125,8.146496119814085,6.917498271418957,9.259965286457264,10.153197736,8.63838134695462,5.136201025232131,7.726553002352308,6.974812477511919,9.0477324742212,1.9475016115783284,11.913437393550582,8.699347195790955,2.604354018507127,0.4727888334857984,11.209386188692976,8.331425858063522,2.985762251950489,10.303237290433902,0.5436519480147648,27.813541220065538,8.63838134695462,7.149611943058378,8.50431333276727,9.88267785119812,8.914987800703328,8.891805167568885,3.188261281358675,5.7691075556167375,7.2235944703264146,6.562724827273319,2.985762251950489,6.490355570473963,13.042574442401543,3.40757367350471,7.955556360068457,3.40757367350471,8.577270017843503,7.367720451758152,8.617992159409194,6.600688236340225,5.329899096001262,8.74084901221758,7.916117833458548,6.42214487981878,6.600688236340225,5.477940290750766,4.041848211861937,9.565956559760298,9.047138095835406,9.699459998930621,2.764460741430453,0.8193131686671946,4.760141928803064,1.9475016115783284,24.471050231763694,7.426179438439322,9.7746891931406,9.17105647038018,9.082651672448748,8.717891874006975,9.652003462081177,8.419498677672514,9.652003462081177,33.56728244235663,4.356349624338419,1.8678124729916452,4.644357083450879,0.14129747043099575,8.500061007281522,7.226575037970144,8.586371537067624,0.8193131686671946,9.909406483225903,7.982330685189428,9.447739949167591,8.855371167451914,9.447739949167591,27.442044910537835,4.362506111265107,8.97685932273772,9.169123394894523,3.373232897458526,9.334616290292553,4.225621067427557,6.37648675071728,8.634080419880735,4.362506111265107,10.441552024089429,7.9154747485363,9.886209827039108,10.078875454529506,1.6332137139081215,2.604354018507127]"
50,"[8.128688239996134,6.775495386413052,4.6538087113656035,9.79583170617028,7.106303534277754,0.450625525056978,9.998485526464234,8.292320543244054,8.483090860494201,10.432142814773567,6.998362207446554,1.5974590389669852,5.440890810089239,7.165920985927303,11.186858917094387,1.1928780629135995,5.856101967811116,5.836686187945696,8.433006460697287,9.108301973926737,9.389865406135645,3.9029405974341085,2.572776355003158,8.22926004778719,9.823580422562518,10.392415971482995,7.0569078118264645,8.57727001784349,8.47453436124696,6.524702075853955,7.803606718386508,10.087289039075277,10.011668846982339,4.233685232979146,0.5237493903285976,10.318497280051004,4.4949146465895415,3.51921298959662,6.191095534963348,3.51921298959662,3.3520463623546153,5.987227033270385,8.586371537067627,10.84437469214615,8.483090860494201,9.689124257324215,9.375848093506336,3.2359814014092927,5.987227033270385,6.698243955970592,9.01516105074457,6.494263471870306,5.216501680837105,7.625530523676488,6.437131772187021,2.614316567380662,8.107143259697917,0.05745480854470366,5.956102778110382,1.366424927546525,7.877205558616169,3.3520463623546153,10.087289039075277,7.091640630301263,6.191095534963348,9.682702944885477,8.500061007281522,2.4022447617969,11.110122667101344,6.675679720023423,6.75434895922472,3.2335648616048833,8.99441094937299,6.1172906975877455,5.11116245617746,1.366424927546525,18.139003913799634,8.76104597566156,6.481211636327122,6.242348964754724,1.7491103207830867,4.233685232979146,7.0569078118264645,37.361151716720066,6.879390377394603,14.655518243989293,2.614316567380662,21.37140505480031,26.328160402012024,4.279590754755786,7.803606718386508,6.825036288013367,5.856101967811116,7.165920985927303,3.937754792261482,7.2734985428212235,7.02601676379371,6.75434895922472,6.9537876898485,8.305652473539803,4.326779325314834,4.667113201368681,1.5974590389669852,5.216501680837105,5.616761571379233,4.136079433025662,19.0964987485947,6.5310021446923665,9.389865406135645,9.805539310072975,9.934385828984682,8.638381346954592,6.1172906975877455,9.682702944885477,7.671967419415618,6.586848233627106,2.0589622538691326,9.221685218743582,8.683561427668987,2.9089252800895085,0.450625525056978,11.186858917094387,8.839313279086513,2.0909579384196135,10.63493528438059,0.5237493903285976,36.07817784054719,8.638381346954592,6.242348964754724,8.70011230683917,9.464540931840771,9.027777421648613,9.053952109801715,3.9029405974341085,2.1732515385662583,6.806876504406332,5.956102778110382,2.0909579384196135,5.616761571379233,13.254494596434146,2.4247548304217954,6.825036288013367,2.4247548304217954,8.57727001784349,6.998362207446554,6.5094630179606705,6.6006880919665445,3.2359814014092927,8.513112323482597,7.463473307352316,4.279590754755786,6.6006880919665445,5.741269855584562,6.4862858247709765,9.529659030492006,9.04713816525798,7.877205558616169,4.103566915773917,0.8465301008355537,7.02601676379371,2.0589622538691326,20.88027895160891,6.423971674926595,9.361703723403677,8.99441094937299,9.008265397579194,9.487611097380812,9.526611894474714,9.493597328403963,2.572776355003158,29.656973518458884,4.326779325314834,1.1928780629135995,4.667113201368681,0.05745480854470366,8.500061007281522,6.775495386413052,8.586371537067627,0.8465301008355537,9.79583170617028,5.528889637837949,9.96027744606039,8.514564981591315,9.96027744606039,18.124571744388525,2.6651772252449737,9.211212877036525,9.595108541383174,3.2335648616048833,9.689124257324215,4.4949146465895415,6.698243955970592,9.88201186667914,2.6651772252449737,9.384694071616119,8.009493023731187,9.85266383568082,10.951203119281063,1.7491103207830867,2.9089252800895085]"
60,"[8.429931212781707,5.797931880595593,5.348136837233461,10.432489680611054,8.189438100522002,0.6688100527025512,9.922718251931283,8.771030382034251,8.726649510726503,7.883476828858136,6.8907402895676695,1.7502152192464902,0.46091632803682736,7.273043019732656,11.171148676188015,1.238015297884162,5.676317015481417,6.034047918430893,7.8850818895516595,8.913490926328913,9.267563301084943,3.4612949901835615,5.418711300505928,8.149378524143696,8.740350489428275,10.280360944989017,6.864333843139224,8.577270017843503,8.647334263301016,6.519271975042027,7.415407493554109,9.798574838412836,9.792169376545097,5.584753722678893,0.2934474165978307,6.144720880469684,3.661347479240689,3.631199264725405,6.871199067975267,3.631199264725405,2.957191660706682,1.9704882883786061,8.586371537067627,8.186437192110576,9.574660111421734,9.279768282983431,9.015677273441252,3.282765695760721,1.9704882883786061,6.367828366352481,7.912340465228509,4.161907812112378,0.46091632803682736,5.524395241172568,8.66204416091869,3.704821535198963,8.117226287738442,1.052559286311747,4.704029615773789,1.867298192672892,7.004764397061244,2.957191660706682,9.019594410646707,5.363447346438233,6.871199067975267,5.840334150992791,8.500061007281522,0.783000621900547,10.735972731304656,8.89492963716167,6.211633875740032,4.093342273864092,8.84976913937195,6.018146370403671,6.016428501083501,1.867298192672892,13.665707388071628,8.809711679802467,3.390563484891765,5.468459944108431,1.40864724997511,6.0921126146473235,6.864333843139224,42.07355223374093,5.264349853794481,14.593961386037888,5.363447346438233,21.56489698180324,14.086141858755735,4.3537345338468,7.415407493554109,5.910151101130155,5.676317015481417,7.273043019732656,3.831370782829964,7.508427015652575,9.5824186113788,6.211633875740032,6.948812501602063,8.175527579582273,3.839454857407435,5.0174137143671205,1.7502152192464902,1.8083343792224291,5.536497550347385,3.390563484891765,9.66051252250173,3.704821535198963,8.186437192110576,9.267563301084943,10.432246601268282,8.638381346954592,0.6030199331458186,9.954225029626395,8.991154539024365,6.295680024728738,2.0805053507250544,9.243499000779174,9.173479031136916,3.7066989823199044,0.6688100527025512,11.171148676188015,7.981550482744742,3.9203327601019673,10.847579271964776,0.2934474165978307,51.23268144965038,8.638381346954592,5.468459944108431,1.9349542324825735,9.748013721823225,8.387777686964627,9.626087170678124,3.4612949901835615,0.783000621900547,7.9002191079890265,4.704029615773789,3.9203327601019673,5.536497550347385,11.445304221389032,0.6030199331458186,5.910151101130155,2.7684129785758227,8.577270017843503,6.257856704762924,6.144720880469684,6.600688091968133,3.282765695760721,7.698759592075771,6.983335401762229,3.4859528056292937,6.600688091968133,5.750864098175038,4.9483257333241495,9.469121101287413,9.047138165259403,7.004764397061244,4.993606404917718,0.9969457937983066,8.558651066223407,2.0805053507250544,10.020182107271484,5.528136626909474,9.755170644414486,8.84976913937195,8.452542075239908,8.991154539024365,10.466268321027552,10.46895327479282,3.839454857407435,23.298531695985773,4.678975530486645,1.238015297884162,5.0174137143671205,1.052559286311747,8.500061007281522,1.9349542324825735,8.586371537067627,0.9969457937983066,7.2799030953482635,4.29694242192513,9.623413736250255,10.494691221573417,9.623413736250255,8.726649510726503,2.9996660139241915,5.264349853794481,9.774435650854754,4.093342273864092,9.589196950304803,3.661347479240689,6.367828366352481,9.752613363715893,2.9996660139241915,10.705157865847955,7.99301923377769,9.861698253424619,10.656571968637625,1.40864724997511,3.7066989823199044]"
70,"[8.803063122180106,6.06348260683765,5.877617819205692,9.869138670854154,7.261694482689405,0.5627113133382361,9.940794041908262,8.762524359924042,8.221296410002228,7.506248719118206,6.756118994140174,1.7475039864477724,0.798790018306298,7.306944206376321,11.146079540168454,1.6290268935729104,4.997543679448477,6.59003839431152,7.748416136218959,9.913934411833049,4.912665501210921,3.75061226508331,5.041143950585174,8.374435727161332,7.55461653143145,10.240580676205658,9.494618891007384,8.577270017843503,8.715242571074413,6.595221343673064,8.799071718881022,9.951310773772901,9.982616408342576,5.151950265181706,0.21169060664877368,5.708577100408123,4.428093394576274,4.745464522656487,6.791063542272535,2.722302445414121,2.6086254297525944,2.0311277989694947,8.586371537067627,9.048124509512975,9.730695242519777,9.383748039316801,8.983270920214931,4.06072680477559,2.0311277989694947,6.746054564989577,7.199343133845364,2.0441691295917344,0.6740436318841132,4.430311289538384,9.242823338449407,3.421107671574816,7.165449361046213,0.9814993078287838,4.415034649652038,2.2709114997033852,6.310282334987923,3.1929567444498916,8.489357946172152,4.754437204080615,6.791063542272535,5.6391877840245135,8.500061007281522,0.5864568983975638,10.788579550762268,10.38728361978724,5.719596954827541,8.939002074996537,8.627376010242923,4.40698561645976,5.976640426928167,2.2709114997033852,11.458964777347463,4.997543679448477,1.4759811528712543,4.869214775057418,1.116076207069717,5.151950265181706,7.581431430451992,39.52539859148497,3.8238165165181384,14.552070973949709,4.754437204080615,20.131399865611943,10.50259991468579,5.053058341051347,8.799071718881022,6.562270198332422,6.452051070892595,7.306944206376321,2.0441691295917344,7.581431430451992,9.07071082857643,5.719596954827541,7.066752752334988,5.570931770636425,2.067556932621797,6.484405462560076,1.7475039864477724,0.6740436318841132,5.570931770636425,1.4759811528712543,8.620173395800007,3.421107671574816,4.912665501210921,9.287983785426224,9.37526038898642,8.63838134695459,0.32325719893791405,9.222515422575613,6.451808122966908,6.10585831000731,8.937186529548308,9.477894707890758,9.249372659351657,4.545469433028835,0.5627113133382361,11.146079540168454,9.079537856303682,4.175634551561297,11.529138243936737,0.21169060664877368,48.273290388536715,8.63838134695459,4.869214775057418,0.5801078612978446,9.907374571790807,7.697076547931512,9.53483354891336,3.75061226508331,0.5864568983975638,7.890925206802501,4.415034649652038,4.175634551561297,6.345474037127449,9.951956534404834,0.32325719893791405,6.562270198332422,2.867641264129022,8.577270017843503,1.2587521032384708,5.041143950585174,7.136021207153618,4.41534064879722,8.887735597081845,6.617279171272715,1.8258184805784816,7.136021207153618,4.63589627865326,3.954431719804443,9.369916960528643,8.922167998177532,6.310282334987923,4.06072680477559,0.9436439316718999,7.301571496424073,2.3292512635131555,10.744249858937037,3.6259876404481153,9.573823884048117,8.627376010242923,7.8755118763022685,8.704989473064366,10.220006093144118,9.309104880135882,2.067556932621797,14.4375051272743,4.430311289538384,1.6290268935729104,6.905750631361123,0.9814993078287838,8.500061007281522,0.5801078612978446,8.586371537067627,0.9436439316718999,4.365466065940564,2.6086254297525944,9.597856622488221,9.27999978119223,9.597856622488221,8.221296410002228,3.625806627013823,3.8238165165181384,9.728120056936282,1.2587521032384708,9.383748039316801,4.428093394576274,6.746054564989577,8.566328961377591,3.625806627013823,11.130238113313574,8.114869303682294,9.769604810460283,10.792396426216524,1.116076207069717,4.545469433028835]"
