time,nearestNeighborParameter
0,"[7.0707999679175755,5.655418272036801,6.743662270903169,16.836983466434507,9.853072224005734,11.047659908505826,14.36692799095701,12.328294062421524,7.2291853641585915,9.853072224005734,2.4632785220921205,25.730986084432377,21.154347996781212,9.362369380026854,10.332077015457752,15.25830095533834,3.4091022898209102,7.2291853641585915,11.322123680174647,8.180850600381739,32.16981008391896,4.789102980105497,22.94007875278364,5.785945865806267,38.92439771951663,18.20045022956476,17.796321244873127,7.98693934884918,18.049596961881782,13.777668796825346,15.921817298044948,7.929258920675656,19.48036646859373,6.730004148488204,6.374113987359968,14.719990036631643,30.41844921188418,21.154347996781212,5.576563110201661,27.103933829836226,14.719990036631643,20.65469831244496,3.4091022898209102,12.328294062421524,4.789102980105497,2.3296539205370417,13.642123011502822,5.785945865806267,6.288222131830494,10.599461115288872,6.730004148488204,26.90573301864959,13.742185747530296,6.374113987359968,10.416543973493335,11.972981552780727,13.179119768182744,13.179119768182744,7.929258920675656,6.16413106394585,10.416543973493335,22.953597503847536,16.369235155181656,16.369235155181656,10.161650679901042,19.050896699643744,11.048005053812183,16.435443267017714,30.78288106307095,12.175120394515977,2.3296539205370417,2.1059096177100183,12.301196925995283,10.923619970860965,26.395723593041986,5.453056488466051,22.94007875278364,3.8498328043966543,16.31012392303229,9.77905937452369,15.031668186619742,21.83101122050458,10.961527140420726,8.180850600381739,15.143175662394446,26.102647445289946,15.32316894240513,21.140701728564494,2.1059096177100183,15.209850173917145,9.362369380026854,13.697021079029174,10.332077015457752,6.3296012291555925,6.743662270903169,36.13886899450996,25.593923460258726,6.457558283286028,16.528548289111324,19.48036646859373,18.20045022956476,6.662210086372695,10.35625539267659,6.141689751876936,5.74111704038539,29.796768303606836,9.77905937452369,16.31012392303229,7.134937631863213,19.40730064489508,6.457558283286028,18.43062598106647,6.233479051559361,3.651561015509699,17.52276569744051,13.642123011502822,7.3839816060636325,27.94215996007314,11.568369643830625,3.651561015509699,5.74111704038539,10.364298145755058,7.134937631863213,20.65469831244496,4.396345093247667,24.895255708414798,5.576563110201661,10.923619970860965,18.642906622755547,21.776782051963284,21.750334586666153,20.176418103875278,13.12677169487924,12.205485363030144,18.547674086811835,2.4632785220921205,16.59285330108788,25.69020139062537,9.490644282587212,6.774091959286931,20.412431857911965,12.175120394515977,5.453056488466051,15.031668186619742,15.665923420135396,16.57050958028677,30.523951548231853,6.141689751876936,15.314936592986783,9.490644282587212,5.241924347487157,15.921817298044948,4.396345093247667,22.754722829586502,10.961527140420726,11.278204786876344,12.985749050674933,21.23110810390018,6.3296012291555925,22.350905728585047,21.840837020207474,12.205485363030144,3.368434836132872,13.998145644120308,12.301196925995283,3.776318962220139,12.966063150828422,28.690296286222164,5.241924347487157,7.0707999679175755,23.10758753135668,16.927082859424026,7.3839816060636325,12.427169802813061,10.35625539267659,6.662210086372695,27.544362572697782,21.504421801033654,16.189700259466967,11.322123680174647,15.314936592986783,6.16413106394585,22.953597503847536,16.528548289111324,5.655418272036801,28.088712548852687,33.55362729424226,8.900850780588867,12.435165848308268,6.233479051559361,21.83101122050458,3.776318962220139,29.543123831782403,10.110500867069977,14.36692799095701,16.477376909429726,16.435443267017714,10.364298145755058,13.937176400552874,3.368434836132872]"
10,"[11.362180615490901,10.976453915919679,13.828074914885502,13.21003513125277,11.492873839093825,11.26326440111796,14.916992231117254,12.637868928270194,11.437212620253286,11.492873839093825,7.960622175762012,16.620218042793542,23.542949823889757,16.6787968137852,10.057166137895456,14.515500908883983,10.827016069256395,10.575136381668937,11.945386192838637,10.915654300765869,31.71326699858842,4.497202348501274,34.85813724933865,10.057225154567572,37.225082924910964,22.122198164060624,12.493994399360625,7.7932496731433005,8.716482878326294,11.935981976839837,13.405123778104201,13.394591932735155,18.260938415917554,12.375226966530377,8.462269021119686,8.465831404528839,23.861839170343476,24.259524598845804,10.701705898516282,20.205395349992735,8.465831404528839,19.455792712153396,10.827016069256395,12.637868928270194,4.497202348501274,1.8394033200194797,14.752146766546502,10.403797814825817,8.151542084155533,11.104533355331649,12.375226966530377,25.081305311174972,10.207522391937065,8.462269021119686,11.371425329951878,11.85715559695631,11.632409193194551,11.632409193194551,11.26326440111796,16.03813503989349,11.371425329951878,20.87958296929283,12.588964671138356,20.272793397376137,8.713211753222032,17.6143999229124,11.847731395313938,9.992349057500759,25.981494616196866,15.012073737763352,1.8394033200194797,10.613061346899132,10.73647643796796,10.764578338638472,26.256887980767377,7.917740974189564,31.575944934718883,10.531613469727864,17.604444898366555,10.314326766721445,14.790831904406968,21.481920248314996,6.247460727602722,10.81178258835246,15.042895464473682,24.923821790627294,10.061217358846203,18.99160818787343,10.613061346899132,14.758489046757354,15.194822262430066,13.22640500010793,10.057166137895456,8.0701703216118,12.121816606416175,39.374568566544156,34.42894960999452,17.980831458734592,12.659986938866911,18.260938415917554,22.122198164060624,11.747191449099189,10.207522391937065,12.507370991374515,14.511976509713646,27.3556153834619,10.314326766721445,17.604444898366555,13.21003513125277,15.194822262430066,17.980831458734592,21.530068660931864,11.062491616157354,2.6483958623452524,16.07103977437216,12.182903832427757,7.624601187780716,25.736623135883296,11.942554196256483,10.29937821330508,13.22640500010793,13.13561486217991,13.893710597467328,19.455792712153396,11.054797101467146,14.828702437024614,11.042499007933586,10.764578338638472,17.0041763773191,23.516742872314165,22.7290013514242,16.01435937629562,15.917642229102693,12.659986938866911,16.818528523924115,7.960622175762012,14.504492442862658,21.734974669177337,10.061217358846203,12.121816606416175,21.85181860872543,12.294585482538949,9.060058667406373,14.790831904406968,16.35346981808683,23.574421541082668,29.58413186125554,15.096343328715497,26.991467377641804,13.152270565585415,7.624601187780716,13.405123778104201,11.054797101467146,21.2858707262299,6.247460727602722,12.991178905917666,10.81178258835246,21.670615287604708,8.0701703216118,14.515500908883983,16.878071413581477,13.441298067762576,7.420630326383852,9.927253095182378,10.73647643796796,9.789127428733977,9.927253095182378,29.58380234388945,12.035830345474993,11.362180615490901,17.60446671946652,22.01141659858948,9.967901958783028,9.789127428733977,10.92963967714309,2.6483958623452524,25.981494616196866,18.652780307023498,12.517124090049041,11.945386192838637,26.991467377641804,16.03813503989349,20.87958296929283,19.543256596571712,9.060058667406373,27.228356964280128,32.55155077185338,10.701705898516282,12.294585482538949,11.062491616157354,7.917740974189564,16.069660604705472,25.171251473018675,8.713211753222032,14.758489046757354,18.605141198159664,9.992349057500759,11.935981976839837,8.875790253904393,7.420630326383852]"
20,"[10.13215952034235,7.492189966140746,13.564033337336092,12.023988970992963,10.6078678438758,11.169295371413652,12.539373259916657,10.656921464520352,9.356282672188225,10.6078678438758,8.731085890565506,14.564196021684841,20.632204852941705,16.945212411735373,10.125456258612843,11.953047040598378,12.540180000213534,9.356282672188225,10.52601151522657,10.19797097596033,29.471242195830527,7.217188005394889,35.084034497287604,10.314401123139783,35.26541487111637,22.372505709858054,12.663554676133767,11.493231646366945,9.148855751081024,12.810548693534558,12.36103872631214,10.878331783820864,16.9104783904369,12.797551723621504,7.298541308877998,9.721595392897395,23.65614276567666,22.044324661298663,10.777285992828476,18.484544326873934,9.721595392897395,8.742469579506297,22.5795564963844,8.185993268703255,7.217188005394889,1.02929283733701,13.567744589484786,10.76444561080978,9.34830836859048,11.304585998135586,12.797551723621504,13.113953271359456,15.016339403578057,10.636073193578163,10.947280566057723,10.675932043528917,10.86771903591054,10.86771903591054,10.878331783820864,19.348261530322052,11.40910281102314,18.927278043862653,13.699412759561998,8.742469579506297,10.280736394427269,17.835029922760388,8.668053948094025,10.490326758332738,31.088012252346132,13.999454787478617,1.02929283733701,10.555622106577106,11.13602183850593,10.366916192692582,28.305054664989523,9.685790588142273,31.088012252346132,7.9231271268394705,17.368824651599283,10.358232237159173,14.797367368239438,18.662029644448104,10.90700968837114,9.428315395132849,13.885310794777432,21.64549726203404,9.917760432224709,16.784273055822318,10.555622106577106,11.486964732551078,14.030092604239332,12.997362092512834,10.125456258612843,10.602407607290969,7.9231271268394705,35.78383237537729,39.52453635175754,34.54865737645132,12.761197382481427,16.9104783904369,22.372505709858054,10.908591794609974,11.64195533002139,10.736654040998422,16.54209284793982,23.258072862274123,10.358232237159173,17.368824651599283,12.023988970992963,14.030092604239332,31.459952599859264,24.47314420169873,10.64203189804164,0.977316450530482,12.997362092512834,8.409413083596574,6.064390495145192,25.250361705108332,12.055407522412242,8.185993268703255,13.75326981457298,12.465243365968188,14.127254207502759,15.289955402660814,10.970547450258575,10.958878734533613,11.309460145744387,10.366916192692582,17.433678674445858,23.74650818458427,21.616867706628284,12.557383662697791,13.052783407844977,12.761197382481427,14.860543019060108,8.731085890565506,14.033007328510516,18.280662326923228,9.917760432224709,6.636615934130402,27.631235173148404,9.168592401664005,8.182523186513972,14.797367368239438,14.018023776331175,30.95384344857429,27.150331271687087,12.540180000213534,34.86840546855866,10.52601151522657,6.064390495145192,12.36103872631214,10.970547450258575,15.903193349511302,10.90700968837114,14.680747836456883,10.19797097596033,20.55296515061249,9.678364677796823,10.675932043528917,12.318328261555784,13.536982302956217,10.962036524692932,9.148855751081024,11.13602183850593,10.495525422388663,7.475223320669392,29.621973521365703,11.148872985777643,10.13215952034235,17.81912990946281,23.377859966481797,9.907460013379392,9.428315395132849,11.64195533002139,0.977316450530482,25.828562282529948,17.22477630578563,10.202945047728171,10.433490304532727,35.32356696548714,19.348261530322052,18.927278043862653,16.93673301776684,7.475223320669392,27.81394115355099,31.83386016040616,10.777285992828476,9.168592401664005,10.64203189804164,9.685790588142273,6.636615934130402,13.113953271359456,10.024094159587682,11.486964732551078,16.54066987044709,10.490326758332738,12.465243365968188,7.298541308877998,10.962036524692932]"
30,"[10.05529491288115,2.865825136660211,10.06449316848601,11.175094939883953,10.780776545732204,12.13858185192329,12.063698720570473,6.401138118474175,9.73459052606626,10.780776545732204,9.323605274305594,14.008287922881737,18.827029695865097,16.545023435536393,10.603577395324761,9.461760274275369,9.880050341129895,9.73459052606626,9.893121654654164,10.635282066793113,26.333259199803095,10.433632257155276,32.88563569565584,10.478994887256206,34.92898226037102,24.091329166186988,12.900485237018815,9.929124414072286,9.207724750382624,13.845343784583084,11.329833407413235,11.310311128690945,14.817052317681497,14.407143097251991,10.803738758405057,10.087851481009672,23.471203972679895,20.857902231113094,11.09910826423574,17.14022362707911,10.087851481009672,20.240244903057395,18.920063296591174,3.6790956084828017,10.433632257155276,3.817352975001091,10.722078338895322,10.004067860222795,8.802014171365695,10.466949022388691,14.407143097251991,10.54717256220457,15.58291077270452,10.803738758405057,9.375706636748623,9.245039990052412,10.939744483629005,10.939744483629005,8.73755202270081,19.768817600251783,8.588175399797054,19.01510348031027,10.623904269534139,10.390844292046559,9.748338592304034,13.283980197308155,5.165042340526993,10.889298427272328,29.512596423710814,9.579851770744428,3.817352975001091,10.866942015306279,10.89150996720969,10.666592819841771,27.733489008612345,8.964957946563084,28.48819077740487,5.645156278430009,17.75648336758096,11.00408946959165,13.51460859131383,18.59874240942535,11.904001662924903,8.926303527408978,12.485946326678942,18.04010966973233,10.320944691332354,15.375335500268887,10.866942015306279,10.240825847942537,13.93954465197913,12.736660289690198,10.603577395324761,10.295901283362722,11.281985058703048,32.93999507937025,46.09718525274957,37.674085474659684,12.961681154817681,17.615373564488692,24.091329166186988,8.491942073833147,15.705574707709845,11.030468245876554,15.982535727526981,16.070648346393043,9.214153076693224,17.75648336758096,11.175094939883953,13.93954465197913,30.18545436897849,26.415241741808945,10.801156163813706,5.287270134152903,12.736660289690198,9.829678005098252,5.6006664264329835,24.417656819241625,12.103711240159743,3.6790956084828017,13.511247575872224,12.584390102466406,13.973877313825392,8.73755202270081,11.039015241562392,9.871053748419552,10.836600970539536,10.666592819841771,17.399882159482715,23.787245327658834,19.758881239330865,10.351875609557844,10.835988565788934,12.961681154817681,15.163939769030423,9.148988939221773,13.836297146110686,14.102965120705974,9.520017374835913,10.953906904730744,16.359350129483275,9.245953882947997,8.161000524796538,14.797939284789361,8.588175399797054,28.48819077740487,25.439645392912773,9.880050341129895,31.90110054139715,9.893121654654164,5.6006664264329835,11.329833407413235,11.039015241562392,7.649093195667779,11.904001662924903,15.58291077270452,10.06449316848601,18.43124299248169,9.148988939221773,9.245039990052412,10.730828703711822,13.79328785723726,10.730828703711822,9.207724750382624,10.89150996720969,5.645156278430009,5.137073771567695,29.76145375249204,9.415948896547992,10.05529491288115,18.49988968110775,24.200049314476157,8.74847435182412,9.509765497026786,22.294719353350335,5.287270134152903,25.25688895796035,14.817052317681497,10.238589720621752,9.520017374835913,32.76175283651955,19.768817600251783,19.01510348031027,14.74005611975468,2.865825136660211,27.880632365764754,29.896120183713215,11.09910826423574,7.649093195667779,10.801156163813706,8.964957946563084,8.926303527408978,5.165042340526993,9.748338592304034,10.240825847942537,13.388706297972414,9.871053748419552,12.584390102466406,11.647524867895216,10.846894363834672]"
40,"[9.620325694912362,4.416251036613254,6.428529853661386,10.842741698800369,10.818869573772218,10.857796421692738,12.545055746583396,2.640398527824147,8.910671205473724,10.818869573772218,9.124253502655796,13.744333290808918,17.430526367051847,15.881661710687029,10.463998039582469,10.003842485135367,7.652690633311924,8.910671205473724,9.364008279524354,10.283003494670623,22.769262212264668,9.91671962460028,24.642964375055236,10.317239697398946,32.7213683399593,25.69195181293517,13.122345069013347,10.03537083005079,8.852718390816456,13.713106649734717,10.644172960468504,11.636269445689923,14.555554274625258,11.022826051456388,9.419113302543959,11.341067485125427,21.43821132517578,17.78893869518078,11.810096921769434,12.720980275792048,11.341067485125427,15.249449369396432,15.808907278695713,1.9752849861790596,10.031365860633448,3.9304392695398342,9.832571659844325,10.278896735334031,8.533197271752536,9.659078757120886,16.817376047652225,7.324353102107628,13.625742535407197,10.208874301466413,9.061586373974091,9.259217030283626,10.870710179156038,9.348969864081315,10.559041119780243,18.596357048816127,10.034792791798889,18.74146096214368,10.379195340661116,12.77842288610671,9.988231810225273,11.985411303441218,1.4249411882449443,10.988104503252945,30.02295302126186,9.832849713611374,3.9304392695398342,10.747669425033383,10.931525746987125,11.140599283809097,26.105542170823018,8.597471487648585,30.02295302126186,6.889673780678841,18.909373882030344,10.595694513662592,10.627843286084596,18.002998968947818,12.350080572917017,7.619986978582184,12.826267133849734,16.28804103372492,7.568445960382102,14.115832294658393,10.747669425033383,10.758800202978263,14.02972381481121,12.042274038738615,10.463998039582469,10.389129998174214,11.296201675195734,32.08603881017093,43.92161881241789,34.97237985831783,12.87627104163152,16.731163886536326,25.69195181293517,9.600121752451852,15.839352972661574,7.652690633311924,14.009722140656129,8.737042502142023,7.344426958637124,11.378450619311895,10.842741698800369,14.02972381481121,28.73708540027231,27.465306509548373,10.476316213360795,2.640398527824147,12.042274038738615,5.778824037015391,5.629441115226831,23.567716076436206,11.967054258417164,1.9752849861790596,12.74171654936544,12.886969024938606,14.41852831907422,9.790132104307473,11.039240157008908,10.793352907559754,10.860354580121562,11.140599283809097,17.331527351749088,23.673305574930204,18.366683871621714,9.394561802935797,9.91671962460028,13.062728277815705,15.808907278695713,9.364523067638299,13.899293905320835,9.124253502655796,9.348969864081315,8.4023560502177,11.022826051456388,4.861318971151736,7.324353102107628,14.815290750780047,10.034792791798889,36.738537326893784,22.769262212264668,13.474987633927709,27.71519094646683,9.364008279524354,5.629441115226831,10.644172960468504,11.039240157008908,9.790132104307473,12.350080572917017,13.625742535407197,6.428529853661386,14.02294081725707,9.394561802935797,9.259217030283626,10.3579614291796,14.04119242127968,10.3579614291796,8.852718390816456,10.931525746987125,6.889673780678841,4.816106246352599,29.756999139194303,8.660216500132751,9.620325694912362,15.910638850494792,24.533557215826303,9.201371820223278,7.116775305671892,27.932027289664784,7.9727303941750876,21.00417852992113,14.555554274625258,8.737042502142023,9.984959135622612,23.043633602530722,18.596357048816127,18.74146096214368,12.87627104163152,4.416251036613254,28.398836589511504,28.006202221308683,11.810096921769434,4.861318971151736,9.534103640631638,8.941097083161463,8.4023560502177,1.4249411882449443,9.343930523663524,10.758800202978263,9.534103640631638,10.379195340661116,12.886969024938606,9.061586373974091,10.675984041681948]"
50,"[9.526706813828932,2.6284705336820453,9.329902819778995,10.312407635087713,10.913170620807886,9.89794282505445,12.143157684377348,0.11683352784861446,9.62178305858824,10.913170620807886,8.486334991964425,13.722290901699957,16.389443291486252,8.502031162829757,9.571599788716785,10.749816718385288,13.417328025199751,8.731391990223159,10.14969162986471,10.41819114412302,19.26023770331351,9.576558674339402,16.425434023808993,9.669563162226702,30.509681204431324,27.995021434500227,12.413299571042945,3.9638041251575564,8.423812924902865,13.592986807371513,10.692368760380235,11.19198799259051,14.245794641607908,10.318409232459715,6.635155114206267,11.717143866129053,14.863181362078686,15.235722181436028,12.071837339639275,10.231632973776524,11.717143866129053,14.892897502428696,12.956936464269358,4.443582897813435,10.14929011783905,0.4492076812982278,9.43087647579949,9.804587081451244,8.89241578222989,9.298883697324754,16.02359986355558,5.461983814804606,12.056284775064283,6.619868880791976,8.158728891989098,9.246800078122881,10.185927102590899,9.080118174067037,9.883884187889741,17.359375632207847,10.205539186594192,18.548834019275013,9.626600222775222,12.754168775971037,9.345499566346906,11.687899439362013,4.256616214971022,8.219415766756494,29.59513760602731,9.602733960579679,0.4492076812982278,10.811467744578602,10.895912409841424,11.507064432869988,24.12363266296659,9.231317252361956,29.59513760602731,4.908257187740353,13.21506722999597,6.558580143241771,9.324307841906169,15.519790306393753,12.49679964978742,9.1602340722786,9.298883697324754,15.519790306393753,7.192909951210101,12.660472026155809,10.811467744578602,10.836081421988613,8.502031162829757,11.462296370405847,9.571599788716785,10.168696854790996,8.676779291673203,31.63160933222808,42.044161213298736,33.45434284998877,11.391197345003748,15.810224049107845,27.995021434500227,9.561057322594532,15.76613497316569,12.833114899089557,12.184916086151173,8.774669237253253,4.358696098283475,12.833114899089557,10.960821983692657,14.018428135741384,27.27656783434446,25.691300211453136,9.684577651597365,0.11683352784861446,11.462296370405847,4.321533923388916,4.944051338242771,21.940228900827588,11.742004994658322,4.358696098283475,12.044385549394523,12.890984412663684,8.676779291673203,8.073182213398223,10.921713808101885,8.974744106028748,10.41819114412302,11.507064432869988,16.734285748331704,23.204145697642026,17.339839067403123,9.770415314582955,9.576558674339402,13.260625128303705,12.956936464269358,8.486334991964425,12.660472026155809,9.988995045954242,8.707820199374602,4.908257187740353,10.318409232459715,4.897155893514236,2.6284705336820453,12.18018456707565,9.291419119179533,31.342317602714427,19.26023770331351,8.219415766756494,24.926291927027872,10.14969162986471,6.054222755120983,10.692368760380235,10.921713808101885,8.073182213398223,12.49679964978742,12.056284775064283,10.15190960857324,8.740017264631367,9.770415314582955,9.246800078122881,10.390179001867319,12.969575455522424,10.390179001867319,8.20237137306068,10.895912409841424,4.949502615999994,4.372675046219371,29.832152687731814,9.236348119997727,9.291419119179533,11.635290627539668,19.291589318526924,9.309192752330352,4.949502615999994,27.930056915628708,0.742984422851841,17.254328128990846,14.245794641607908,4.944051338242771,8.707820199374602,16.757346989655456,17.359375632207847,18.548834019275013,11.391197345003748,4.321533923388916,29.86849378678246,26.498307728675087,12.071837339639275,3.9638041251575564,9.684577651597365,9.502602417847843,9.329902819778995,4.256616214971022,8.20237137306068,10.836081421988613,9.324307841906169,9.626600222775222,12.890984412663684,9.141981882845354,10.570672444830079]"
60,"[7.7945171322418325,0.9849607088135764,6.782535441553431,8.996626537265277,10.777683173660488,8.955620298388755,11.30617924328128,0.38664651019208574,8.931122694613101,10.777683173660488,7.7270796869622425,13.711189303353228,15.79842658240399,7.524717111656811,8.996626537265277,9.902724608387986,9.525241294280953,8.931122694613101,9.441685605916861,9.972931206780267,16.47034480985089,8.850375508122434,14.649296562684688,9.729600015520402,28.524728930734323,29.47246922525011,11.669466836276499,6.483629579005148,8.075051084540343,13.544574723917783,10.635432211022392,9.517257310344327,13.743541148313646,10.32194597197608,2.8237383862930048,12.289024450936692,9.536846405747726,12.940708771532737,12.409107684875993,8.143385471008727,11.669466836276499,9.5285263935567,11.422004869429426,0.2896255982289919,8.61314627653948,1.6341989813450633,8.143385471008727,10.248287412394435,7.848998211642729,8.61314627653948,15.639798146409644,4.159722590757222,11.092173774125685,1.187043032613289,2.8237383862930048,9.323745472581498,9.297856583362536,6.1883983034743695,7.88335446850339,15.010179856051508,6.831382381050569,18.560330135656574,10.6859763467104,9.395049828566506,9.551845454306047,11.115212865654122,1.187043032613289,7.407382895568737,24.83527069961874,6.973742716547594,1.6341989813450633,10.880264314529201,10.907266442395674,11.074773138802373,22.292093308885843,8.250135459921001,27.46706775993508,2.9171884904087104,5.88021585716877,4.1764640595867935,9.630385934413031,13.25816880230876,12.129636182087586,8.76968893832131,9.031444131252446,13.25816880230876,4.927858783032378,11.261303257258174,10.880264314529201,10.496806154665215,8.394690501593779,10.920868230041611,5.311222872000581,10.249925983474933,6.782535441553431,31.04687763481464,37.319567301300935,28.71053250066135,10.117069862718115,9.5285263935567,29.47246922525011,7.431891966438043,15.701795678269223,5.88021585716877,10.897202483850362,6.181827659420833,4.1764640595867935,14.175584966114252,10.929359640788844,15.182439901010797,24.308975836604553,24.24407605851595,9.645684859844723,0.14585703004470948,10.920868230041611,2.2571552729893267,4.559574851813288,20.35572807423874,11.294964299127956,0.2896255982289919,10.897202483850362,12.897663184082624,7.983656069701098,9.119290185657908,10.877131552014093,7.9712649174175665,9.972931206780267,11.074773138802373,16.24138904550992,22.76989389627372,16.07695811424753,9.773200844430303,9.270837154396467,13.499176505054209,11.422004869429426,7.7270796869622425,11.261303257258174,9.98977043606902,8.713406194032379,2.9171884904087104,10.32194597197608,3.6072146471978552,0.9849607088135764,10.931521734629136,8.059332833006437,27.88611387934491,16.47034480985089,7.594056884200039,23.006024880859524,9.441685605916861,6.309108667334561,9.17778066962409,10.877131552014093,9.17778066962409,12.129636182087586,11.092173774125685,9.519755728666716,11.852663407836157,9.773200844430303,9.323745472581498,9.945965228520059,9.660276822443755,10.119588062700366,8.075051084540343,9.986550429117525,5.5528456285195835,4.353136369857747,29.75942341893552,9.090849308875036,7.524717111656811,9.986550429117525,9.708350532948577,8.850375508122434,5.5528456285195835,20.729031969161518,0.14585703004470948,15.853752508364645,13.743541148313646,4.559574851813288,9.351101885616734,12.303075218928438,15.010179856051508,18.560330135656574,10.117069862718115,2.2571552729893267,30.956398545146783,24.57794816187029,12.409107684875993,3.6072146471978552,8.677338322264507,8.956275759416586,6.508120880718054,3.424785207663749,8.62765144412994,10.496806154665215,8.677338322264507,7.407382895568737,12.897663184082624,4.159722590757222,10.77328629538172]"
70,"[5.180019188931283,2.9482625550005177,7.527674466118302,10.551548657199188,10.689358651943817,5.878623420154218,11.013180886210531,5.49561763743789,9.327930578084647,10.689358651943817,8.876734061103697,13.64483348056852,15.2667014345956,6.971420855176544,6.852177630452283,9.255281412107049,9.220102579770405,7.810787595558076,9.163402328011575,9.351201212333864,14.187361843257001,8.59753168853614,9.132582507897595,9.864784400548235,26.349624960541778,30.424587401133962,10.455356984703851,2.9460285891716835,7.321026087880784,13.546366063535519,10.06374407421927,7.32620891237896,12.466452917621979,10.614919114718756,4.236191425896379,11.316351215572544,9.906620156080542,11.193638784811831,12.574083845864102,6.229461354928221,10.455356984703851,8.853601118430444,12.037574973974413,0.8093187937319832,7.30709781140016,0.9607332625914596,6.229461354928221,10.635905458810074,9.145035748039847,7.30709781140016,15.308071038706139,5.995471365648778,10.680692977366872,1.5204970842488215,4.236191425896379,9.091809822081606,9.61204741983753,2.0864713275934665,5.878623420154218,12.915956828797414,8.096707565132412,8.462787429853975,10.468849108387888,7.32620891237896,9.43681230306455,8.065938967963742,1.5204970842488215,7.015915563855889,21.42604320726554,5.0220620070052,0.9607332625914596,10.928524018476873,10.77177341798383,9.969732878954963,20.74866734903785,4.872285219275167,25.574171202617016,3.4422748279125317,10.171888710184586,4.322765561668099,5.49561763743789,11.58343709844457,11.537995039997627,5.201034708324253,9.550452136506236,11.58343709844457,2.0864713275934665,10.220987684419502,10.928524018476873,10.51066013916595,9.355873233625477,10.85970465613361,5.393204426782289,10.632658656480059,8.055520400476764,30.715985729378847,31.162632209666505,18.528276622785647,10.18011274299196,8.853601118430444,30.424587401133962,5.4486555252004605,15.558520733479469,10.171888710184586,10.750238518502734,9.081590125239359,5.393204426782289,15.191481562112019,11.384698911145438,10.832614610093488,21.50294374970192,18.096761574794257,9.971694949203696,0.41499833892399335,10.85970465613361,2.54406465217721,2.0750345125255216,19.1209540603733,10.967790139308095,0.8093187937319832,10.750238518502734,12.896918184460832,10.279089331051765,8.45107767687005,10.86059519536306,9.363888826758927,10.44405786234495,9.969732878954963,16.171643255485296,18.78000844880309,15.0019737333637,9.463872516793874,9.000553787294262,14.004335655054055,12.037574973974413,8.876734061103697,10.220987684419502,9.94436368166988,8.079177383039092,5.5677116497253385,10.614919114718756,1.43498903306131,1.7125311083519024,9.899109888455143,8.065938967963742,24.66582943135386,14.187361843257001,7.680453424838428,20.899917047395565,9.163402328011575,8.35086692535018,11.906211540201072,10.86059519536306,6.7623157910854665,11.537995039997627,10.680692977366872,7.527674466118302,8.942308945412467,9.463872516793874,9.091809822081606,6.852811119379412,9.971694949203696,9.937801367790327,7.199869878817755,10.409162894557815,2.4262356883949745,1.7125311083519024,28.058836161623233,9.640832520504983,5.180019188931283,10.409162894557815,10.236328015054369,8.464831478485431,3.989433688692463,15.54052280620338,0.41499833892399335,14.44086057158698,12.909389504114625,2.0750345125255216,8.079177383039092,12.671385214275167,12.915956828797414,19.061111290848405,10.18011274299196,5.827344700875169,30.10847452720491,21.66993642720296,12.574083845864102,1.43498903306131,10.021877330735176,6.852811119379412,3.4422748279125317,2.54406465217721,7.199869878817755,10.51066013916595,9.754916724037471,7.015915563855889,11.193638784811831,4.872285219275167,10.381887234428325]"
